OrderID,CustomerID,StoreID,PromotionID,OrderDateKey,OrderChannel,OrderStatus,TotalAmount
14486,1766,19,94,20260426,Online,Completed,50578.11
14487,4390,23,41,20230627,Marketplace,Completed,36201.41
14488,1324,8,93,20230222,Marketplace,Completed,41330.46
14489,2537,1,44,20250325,Marketplace,Completed,20291.06
14490,2073,25,67,20240621,Marketplace,Completed,2271.81
14491,544,73,105,20240315,Marketplace,Completed,43062.45
14492,2440,64,97,20250726,Offline,Completed,19483.45
14493,4301,71,29,20240104,Online,Cancelled,41148.23
14494,4056,17,105,20260922,Offline,Completed,11345.94
14495,2666,69,81,20230515,Offline,Completed,18198.87
14496,3516,72,30,20260417,Offline,Completed,39631.55
14497,1243,67,14,20260410,Marketplace,Completed,483.21
14498,1113,76,14,20230601,Marketplace,Pending,50640.78
14499,2054,65,11,20260509,Online,Completed,34541.29
14500,2112,32,72,20230214,Online,Completed,51452.49
14501,3461,23,68,20261019,Offline,Pending,19106.22
14502,4021,6,104,20260616,Online,Completed,44492.4
14503,2598,47,137,20231120,Online,Completed,46199.52
14504,4152,21,86,20240414,Online,Completed,49412.24
14505,2881,79,105,20251017,Marketplace,Completed,14042.19
14506,736,53,48,20240731,Offline,Pending,3834.3
14507,1373,61,54,20230610,Online,Completed,64572.89
14508,4403,80,102,20240419,Online,Pending,21561.98
14509,4178,65,137,20260212,Offline,Completed,57173.6
14510,798,61,100,20230330,Offline,Completed,53376.81
14511,231,28,100,20250203,Online,Pending,66104.88
14512,3334,78,64,20231018,Offline,Completed,43141.11
14513,889,15,2,20241116,Online,Completed,39471.84
14514,3880,26,54,20260628,Online,Completed,42051.11
14515,2525,25,3,20240420,Online,Cancelled,15225.19
14516,3068,24,62,20250919,Online,Completed,49129.74
14517,4730,52,25,20231219,Online,Pending,2915.18
14518,530,48,6,20240627,Offline,Completed,69550.1
14519,4451,65,55,20251218,Offline,Cancelled,32068.73
14520,2915,60,89,20260425,Online,Completed,17605.31
14521,4180,53,22,20250415,Online,Cancelled,65385.8
14522,70,53,109,20230111,Online,Completed,12224.3
14523,2929,49,23,20230903,Online,Completed,23851.0
14524,2649,58,145,20261120,Marketplace,Completed,63649.9
14525,1924,66,148,20240819,Offline,Completed,18774.63
14526,2111,11,20,20250424,Online,Completed,22524.79
14527,1565,7,118,20240202,Online,Completed,69353.58
14528,3072,19,80,20230726,Online,Completed,28356.53
14529,19,64,44,20230331,Offline,Pending,52160.5
14530,4403,17,58,20240412,Offline,Completed,71048.63
14531,111,43,82,20250414,Offline,Completed,57613.28
14532,3082,59,17,20240824,Online,Completed,72213.39
14533,261,31,109,20240217,Online,Completed,74041.48
14534,4423,18,58,20261121,Marketplace,Completed,56199.9
14535,822,48,38,20261219,Online,Completed,36119.72
14536,4433,55,107,20240424,Marketplace,Cancelled,53595.55
14537,3923,42,148,20251231,Offline,Completed,25683.43
14538,3694,33,148,20231128,Marketplace,Completed,23989.15
14539,2522,63,99,20260930,Offline,Completed,13622.4
14540,4730,51,123,20260123,Marketplace,Cancelled,31772.95
14541,4314,40,46,20250717,Offline,Completed,806.9
14542,217,36,106,20250808,Offline,Completed,40129.19
14543,1324,65,93,20240523,Offline,Completed,24312.9
14544,1849,69,129,20230213,Online,Completed,12055.19
14545,3179,29,62,20250322,Marketplace,Completed,53829.56
14546,594,6,86,20260905,Online,Completed,7602.97
14547,4635,19,57,20250928,Marketplace,Completed,25967.9
14548,2113,13,60,20240529,Offline,Cancelled,24716.3
14549,165,26,148,20260701,Online,Completed,50755.22
14550,1498,37,18,20251218,Marketplace,Completed,4070.98
14551,2808,30,144,20261116,Online,Completed,26060.68
14552,801,34,142,20230525,Marketplace,Completed,64052.16
14553,1196,48,64,20231001,Online,Completed,49317.56
14554,3150,19,112,20240824,Online,Completed,1024.57
14555,4723,66,9,20251212,Offline,Completed,54688.4
14556,785,32,44,20231011,Marketplace,Completed,59026.8
14557,2641,40,91,20250316,Marketplace,Pending,74340.26
14558,4113,30,33,20241220,Offline,Cancelled,58611.26
14559,4478,7,22,20240726,Online,Completed,59800.54
14560,4568,4,135,20240531,Online,Cancelled,29083.75
14561,1738,37,132,20231224,Offline,Completed,27854.79
14562,934,16,80,20250323,Marketplace,Completed,71345.0
14563,968,19,89,20261022,Marketplace,Pending,14113.47
14564,3540,65,59,20240615,Online,Completed,24141.97
14565,3318,33,45,20250630,Online,Completed,68000.49
14566,4079,48,130,20261209,Marketplace,Completed,20547.8
14567,3335,12,18,20230321,Offline,Completed,56663.27
14568,1742,47,16,20240316,Offline,Completed,68816.34
14569,4185,78,52,20231015,Online,Completed,32937.37
14570,2704,40,16,20261014,Offline,Completed,21107.4
14571,4097,54,132,20240211,Marketplace,Cancelled,53575.82
14572,4915,25,75,20231108,Online,Cancelled,35959.81
14573,4361,59,41,20230409,Offline,Completed,23259.06
14574,2303,29,126,20230328,Offline,Cancelled,64338.16
14575,2740,76,143,20260502,Online,Completed,61642.46
14576,2099,18,53,20230203,Online,Completed,45719.91
14577,876,34,121,20261226,Online,Completed,73997.21
14578,1461,21,67,20240422,Marketplace,Pending,34277.0
14579,945,5,61,20251209,Online,Cancelled,14779.39
14580,3403,31,82,20230617,Marketplace,Cancelled,4291.71
14581,1585,5,88,20260719,Offline,Completed,49575.39
14582,284,39,124,20241211,Offline,Completed,3302.51
14583,1803,44,51,20251222,Online,Cancelled,34601.67
14584,519,74,64,20240329,Offline,Cancelled,10330.77
14585,3627,66,9,20260111,Marketplace,Completed,66037.75
14586,1105,6,45,20260610,Online,Completed,30521.42
14587,2304,70,52,20250106,Online,Completed,37333.65
14588,1884,18,115,20251015,Online,Pending,53958.11
14589,1857,15,114,20260405,Marketplace,Completed,29820.11
14590,4291,31,98,20241219,Online,Pending,48829.71
14591,3750,20,128,20260415,Marketplace,Completed,19680.62
14592,2683,48,44,20240517,Marketplace,Completed,20400.35
14593,1179,55,69,20260814,Online,Cancelled,35124.19
14594,1859,31,119,20230201,Online,Completed,14009.7
14595,4511,33,55,20230802,Marketplace,Completed,50884.25
14596,4734,51,2,20241113,Offline,Completed,42978.74
14597,1399,17,96,20260803,Online,Completed,49037.27
14598,1598,78,134,20230226,Online,Completed,67322.19
14599,70,55,135,20240701,Marketplace,Completed,36582.77
14600,4835,56,74,20230322,Offline,Completed,59243.27
14601,1890,55,35,20231221,Offline,Completed,33782.83
14602,2060,50,90,20240820,Marketplace,Completed,64005.7
14603,4009,73,126,20240125,Online,Completed,10518.56
14604,1287,21,37,20231220,Offline,Completed,72022.96
14605,1760,21,56,20240414,Offline,Completed,36412.76
14606,380,46,109,20250719,Marketplace,Completed,66860.91
14607,4201,76,114,20250617,Online,Completed,22743.12
14608,1240,23,109,20250711,Marketplace,Completed,38412.51
14609,2298,40,44,20240513,Offline,Completed,13295.57
14610,1762,72,122,20230420,Marketplace,Completed,36933.76
14611,909,36,1,20251228,Marketplace,Completed,38442.82
14612,4788,29,36,20230220,Online,Pending,36288.17
14613,1182,61,89,20240113,Marketplace,Completed,17217.73
14614,669,36,77,20250225,Offline,Completed,16742.93
14615,2082,42,45,20250319,Marketplace,Completed,24741.91
14616,3573,45,2,20260904,Offline,Completed,51668.55
14617,4017,16,26,20240824,Online,Completed,71480.1
14618,3336,55,20,20250726,Online,Completed,30591.94
14619,684,8,96,20241213,Offline,Completed,27088.64
14620,3519,28,149,20231125,Offline,Pending,9252.82
14621,376,9,17,20260922,Offline,Completed,74148.76
14622,1382,12,37,20251001,Offline,Pending,56967.97
14623,1367,57,33,20251102,Marketplace,Completed,65294.7
14624,4227,24,134,20250215,Marketplace,Cancelled,5717.21
14625,1390,32,5,20240813,Offline,Completed,39309.83
14626,1594,68,59,20231224,Marketplace,Cancelled,60690.51
14627,1151,7,111,20230212,Offline,Completed,15779.39
14628,3026,47,55,20250816,Online,Completed,57626.2
14629,1131,78,18,20260109,Marketplace,Completed,53782.12
14630,2979,74,48,20240614,Marketplace,Completed,71909.24
14631,2437,44,13,20260411,Offline,Pending,56134.29
14632,61,9,94,20250819,Marketplace,Completed,61507.62
14633,725,19,109,20260116,Online,Completed,9797.8
14634,2908,54,76,20261220,Online,Completed,27387.56
14635,3274,14,79,20251117,Online,Completed,27502.03
14636,1834,54,2,20250422,Offline,Completed,57725.89
14637,1784,26,17,20230526,Marketplace,Cancelled,30194.47
14638,452,63,103,20260113,Marketplace,Completed,38064.14
14639,3134,38,15,20240702,Online,Completed,11843.68
14640,3517,76,148,20250708,Offline,Completed,73589.47
14641,1352,21,127,20240907,Online,Completed,66800.0
14642,2972,6,84,20250813,Marketplace,Cancelled,12493.44
14643,4660,46,7,20260822,Marketplace,Completed,55157.87
14644,1016,15,34,20260115,Offline,Completed,41263.78
14645,2564,15,98,20260427,Offline,Completed,22948.77
14646,1838,76,70,20240313,Marketplace,Cancelled,26866.73
14647,4958,77,46,20240311,Offline,Completed,63689.66
14648,2627,57,116,20230427,Online,Completed,18751.37
14649,209,66,62,20260120,Marketplace,Pending,30235.3
14650,1874,12,128,20250721,Online,Completed,60080.99
14651,3536,39,8,20230512,Offline,Cancelled,40642.79
14652,309,17,143,20240823,Offline,Completed,72585.33
14653,1263,7,99,20230923,Online,Completed,51469.47
14654,3140,11,55,20250607,Marketplace,Completed,33068.59
14655,672,70,86,20241211,Online,Cancelled,2596.28
14656,534,35,140,20251009,Offline,Completed,69140.56
14657,2454,72,102,20240209,Online,Completed,48767.6
14658,2090,22,11,20251108,Offline,Completed,6798.84
14659,1166,71,84,20260524,Offline,Cancelled,63427.86
14660,505,73,103,20241219,Offline,Completed,33342.9
14661,2777,73,46,20241223,Online,Completed,442.96
14662,2055,69,109,20240616,Marketplace,Pending,74042.02
14663,2057,2,40,20240119,Offline,Completed,9011.8
14664,3149,50,141,20250612,Offline,Completed,7808.21
14665,3305,68,29,20250804,Marketplace,Completed,25890.93
14666,3704,6,53,20260118,Offline,Completed,19942.53
14667,2850,35,26,20260128,Online,Completed,40161.23
14668,787,26,81,20260911,Online,Completed,26648.88
14669,4774,69,27,20240107,Marketplace,Completed,38176.08
14670,1587,32,29,20260222,Online,Completed,50894.58
14671,4358,32,106,20230825,Offline,Completed,10001.15
14672,2029,72,41,20250108,Offline,Completed,30469.48
14673,264,67,8,20261012,Marketplace,Completed,44779.06
14674,2891,3,97,20240613,Online,Completed,65822.16
14675,4320,55,93,20241128,Offline,Completed,38863.91
14676,4600,16,25,20230830,Online,Completed,47218.13
14677,2223,1,106,20231212,Marketplace,Completed,57815.22
14678,4066,13,55,20240228,Online,Completed,73385.36
14679,2956,78,60,20230127,Marketplace,Completed,36580.53
14680,4390,53,54,20230810,Online,Completed,2394.49
14681,4454,79,4,20240905,Marketplace,Completed,35062.05
14682,1023,55,122,20230227,Offline,Completed,14586.43
14683,2869,70,27,20260312,Online,Completed,63410.64
14684,4280,14,137,20230201,Online,Pending,61391.78
14685,2151,74,146,20260908,Offline,Cancelled,12490.66
14686,4971,9,34,20240304,Online,Pending,51150.14
14687,527,1,70,20230222,Offline,Completed,6757.13
14688,1647,49,125,20260827,Marketplace,Completed,52793.35
14689,1868,2,124,20260312,Offline,Completed,58101.08
14690,1590,25,120,20260809,Offline,Completed,724.88
14691,2039,12,38,20260827,Marketplace,Completed,8124.97
14692,2044,1,88,20260209,Online,Completed,59525.59
14693,1479,48,128,20250730,Marketplace,Completed,275.53
14694,1290,35,68,20250106,Offline,Completed,47519.56
14695,3763,39,86,20261213,Offline,Pending,54971.36
14696,2512,32,11,20240425,Offline,Completed,40736.09
14697,1984,42,77,20231117,Marketplace,Completed,66564.5
14698,2467,70,106,20230102,Online,Cancelled,57037.46
14699,3320,68,19,20230515,Offline,Pending,68757.31
14700,4319,12,80,20240216,Online,Completed,24722.9
14701,2693,31,101,20230606,Online,Completed,61813.96
14702,3653,3,89,20261225,Marketplace,Cancelled,61476.33
14703,3374,71,50,20231125,Online,Completed,25903.7
14704,4414,27,4,20260904,Offline,Completed,648.02
14705,3272,67,47,20260806,Offline,Completed,63520.69
14706,3899,43,138,20230812,Offline,Completed,57316.64
14707,3290,44,35,20260614,Online,Completed,39268.5
14708,4360,21,46,20250330,Marketplace,Completed,60426.17
14709,4561,40,38,20230301,Online,Cancelled,32886.44
14710,2762,15,35,20250529,Marketplace,Completed,34138.39
14711,2738,56,87,20240517,Online,Completed,71684.11
14712,1319,58,139,20230815,Marketplace,Completed,56699.95
14713,946,69,56,20240302,Online,Completed,55825.31
14714,1155,14,33,20250115,Online,Completed,74768.92
14715,1566,24,78,20230116,Marketplace,Completed,4410.43
14716,1699,49,70,20231224,Offline,Completed,17395.39
14717,2754,21,50,20240112,Marketplace,Completed,58425.43
14718,2137,60,41,20260814,Offline,Completed,62415.88
14719,523,54,37,20231125,Marketplace,Completed,21153.99
14720,496,55,25,20251228,Online,Completed,65217.01
14721,4862,18,59,20230523,Offline,Completed,54773.19
14722,219,40,89,20240802,Marketplace,Completed,29931.3
14723,2007,56,32,20260407,Marketplace,Completed,4036.78
14724,4432,36,135,20260327,Offline,Completed,5861.28
14725,639,23,9,20260227,Offline,Completed,47554.59
14726,3690,8,130,20260222,Offline,Completed,16115.47
14727,3061,79,88,20241011,Marketplace,Completed,57569.48
14728,783,76,112,20260825,Online,Completed,50430.34
14729,2271,42,34,20240106,Online,Completed,35021.26
14730,4351,55,2,20250621,Online,Completed,55730.69
14731,2613,32,47,20240905,Online,Completed,48008.76
14732,2309,55,137,20230822,Online,Completed,41152.42
14733,3590,43,7,20240408,Online,Pending,8407.48
14734,3596,38,150,20230514,Offline,Cancelled,8365.7
14735,16,59,150,20231008,Marketplace,Completed,54532.06
14736,4189,70,35,20250814,Online,Completed,29926.97
14737,4103,19,79,20230711,Marketplace,Completed,70063.02
14738,310,6,2,20251205,Online,Completed,56334.39
14739,3403,67,142,20260827,Online,Pending,17521.94
14740,862,63,135,20230531,Online,Completed,39153.94
14741,975,38,110,20260729,Marketplace,Completed,74106.17
14742,1010,7,33,20231201,Online,Completed,17004.7
14743,1021,38,76,20231214,Online,Completed,5410.72
14744,4802,44,107,20251113,Marketplace,Completed,16417.26
14745,2028,48,120,20240303,Marketplace,Pending,45649.42
14746,3601,9,35,20260716,Online,Cancelled,26727.45
14747,1822,43,64,20260514,Online,Completed,51401.53
14748,2059,57,90,20260905,Online,Pending,9589.55
14749,55,67,32,20240601,Offline,Completed,38974.14
14750,3059,45,41,20251026,Offline,Completed,18584.2
14751,2672,30,16,20250127,Marketplace,Completed,3970.89
14752,4296,74,80,20241227,Online,Completed,48190.58
14753,3559,9,101,20261112,Marketplace,Completed,56609.97
14754,2401,74,150,20240614,Online,Completed,25961.96
14755,3090,12,80,20260401,Marketplace,Completed,46816.75
14756,3596,27,81,20260414,Online,Completed,27588.82
14757,4220,78,6,20241024,Offline,Completed,59882.28
14758,3422,60,135,20230102,Online,Completed,10331.65
14759,902,75,138,20260924,Offline,Completed,46381.62
14760,1388,8,117,20250815,Offline,Completed,21715.28
14761,942,55,31,20260311,Marketplace,Completed,44750.61
14762,1439,2,139,20260114,Online,Cancelled,13311.46
14763,4491,80,75,20260227,Offline,Completed,54169.9
14764,220,67,101,20240903,Offline,Pending,8595.87
14765,1989,73,16,20251203,Offline,Completed,70803.17
14766,398,18,122,20260711,Offline,Cancelled,72163.02
14767,1679,72,43,20230720,Marketplace,Completed,58728.21
14768,364,12,52,20260512,Offline,Completed,60004.88
14769,858,78,143,20230814,Marketplace,Completed,20744.39
14770,1970,80,65,20241110,Online,Completed,62090.13
14771,302,52,38,20230210,Online,Completed,13528.59
14772,2980,16,41,20250912,Offline,Completed,12431.77
14773,3483,23,71,20260510,Offline,Completed,60960.63
14774,3947,52,110,20231126,Marketplace,Completed,19226.94
14775,4598,1,109,20240417,Marketplace,Pending,34096.8
14776,1399,75,115,20231124,Marketplace,Pending,24574.14
14777,4985,37,124,20231227,Offline,Completed,7676.55
14778,3648,53,33,20230529,Online,Pending,64727.85
14779,4028,32,135,20240427,Online,Completed,73822.77
14780,1139,45,80,20240305,Online,Completed,55752.32
14781,3014,78,135,20240713,Online,Completed,38487.18
14782,4151,78,87,20250220,Offline,Completed,44332.07
14783,1363,60,66,20250216,Marketplace,Completed,45388.82
14784,1193,23,145,20241207,Online,Completed,71651.21
14785,2335,18,20,20230319,Online,Completed,61612.44
14786,4978,42,97,20260102,Online,Completed,74525.19
14787,4413,27,96,20230105,Online,Completed,57239.07
14788,2361,20,21,20250602,Offline,Cancelled,20393.39
14789,3533,4,64,20261010,Marketplace,Completed,10089.51
14790,861,17,15,20261120,Online,Completed,70353.41
14791,2051,23,64,20260312,Online,Completed,67032.56
14792,2758,27,119,20231011,Online,Completed,31431.52
14793,2889,19,74,20260409,Offline,Cancelled,49191.7
14794,3848,12,72,20250219,Offline,Pending,15177.5
14795,1318,26,141,20250519,Offline,Completed,23403.62
14796,4804,58,100,20230415,Offline,Completed,15692.73
14797,103,79,48,20230706,Offline,Completed,2070.08
14798,2040,2,59,20231118,Marketplace,Cancelled,27369.64
14799,3215,31,81,20240510,Online,Cancelled,59337.72
14800,155,30,135,20260330,Offline,Completed,38464.12
14801,3885,35,101,20241124,Offline,Completed,66398.78
14802,1441,51,105,20250129,Online,Completed,1860.91
14803,1891,33,103,20230706,Offline,Completed,22959.69
14804,2569,76,40,20230527,Online,Completed,32764.56
14805,4835,12,122,20240212,Marketplace,Pending,50140.89
14806,479,43,13,20250920,Online,Completed,35261.47
14807,2228,37,136,20250827,Marketplace,Completed,36517.3
14808,1251,48,21,20231020,Online,Pending,41102.52
14809,3222,40,127,20250119,Marketplace,Completed,72075.94
14810,4077,38,102,20240629,Offline,Completed,55165.21
14811,3757,74,141,20230616,Online,Cancelled,22819.24
14812,2194,33,146,20260406,Offline,Completed,40188.34
14813,713,8,128,20230419,Online,Completed,38900.73
14814,2773,52,129,20230609,Online,Completed,16552.42
14815,3266,39,135,20240411,Marketplace,Pending,34331.73
14816,1666,46,145,20231022,Marketplace,Completed,33219.67
14817,923,49,24,20240128,Offline,Completed,48868.39
14818,3101,19,14,20251220,Marketplace,Completed,30464.77
14819,4950,2,70,20241219,Online,Completed,46844.94
14820,2894,33,8,20260414,Offline,Completed,27762.53
14821,3864,33,89,20260327,Online,Cancelled,53924.62
14822,455,37,66,20250310,Online,Completed,48609.19
14823,2477,44,57,20261012,Offline,Completed,66601.49
14824,607,17,14,20240802,Marketplace,Completed,11697.62
14825,1932,62,74,20230531,Online,Completed,42324.48
14826,1697,11,149,20230219,Online,Completed,22601.25
14827,3850,10,22,20230729,Offline,Completed,22458.89
14828,2927,37,59,20250108,Marketplace,Completed,66408.63
14829,2456,59,91,20250128,Online,Completed,36821.87
14830,4020,39,48,20240518,Online,Completed,57713.47
14831,1607,18,90,20241122,Marketplace,Completed,4382.04
14832,4205,70,122,20240102,Offline,Completed,26501.15
14833,209,40,102,20241207,Online,Pending,8929.56
14834,2513,12,142,20230629,Offline,Completed,46355.94
14835,4271,64,85,20251014,Online,Completed,68199.72
14836,3323,6,91,20241122,Offline,Completed,24577.54
14837,4307,25,51,20260312,Online,Completed,39521.29
14838,1047,36,17,20230121,Marketplace,Completed,41380.4
14839,3538,7,28,20250329,Marketplace,Cancelled,28242.18
14840,2348,77,39,20231119,Online,Completed,19931.86
14841,1126,30,109,20260305,Offline,Completed,38384.89
14842,1368,14,13,20240910,Marketplace,Pending,53967.47
14843,4961,14,80,20260119,Marketplace,Completed,40564.6
14844,977,11,8,20260801,Offline,Completed,19781.4
14845,4183,3,79,20230501,Marketplace,Completed,58636.55
14846,3035,78,148,20230802,Online,Completed,65179.93
14847,4283,45,34,20260822,Online,Completed,44628.09
14848,115,49,46,20250709,Offline,Completed,8776.62
14849,3552,9,31,20260423,Marketplace,Completed,65301.74
14850,641,58,41,20231126,Offline,Pending,17726.53
14851,2937,17,84,20241218,Online,Completed,18598.85
14852,3657,66,130,20240130,Online,Completed,23054.06
14853,3515,2,137,20261017,Offline,Completed,63794.66
14854,2168,74,133,20230518,Offline,Completed,1894.45
14855,20,1,102,20250522,Offline,Completed,43109.01
14856,3218,30,7,20251001,Offline,Completed,29817.15
14857,2164,3,93,20230818,Marketplace,Completed,4653.8
14858,4953,61,69,20230804,Online,Completed,45351.26
14859,194,52,76,20240729,Online,Completed,20859.37
14860,2189,1,16,20230321,Offline,Completed,71949.69
14861,1123,46,6,20261022,Online,Cancelled,64649.89
14862,4658,9,9,20251119,Marketplace,Completed,29461.5
14863,2769,19,114,20230923,Marketplace,Completed,3803.99
14864,1424,51,65,20230111,Offline,Completed,72459.5
14865,2517,30,37,20241228,Offline,Completed,17690.58
14866,638,24,128,20260923,Offline,Completed,7126.09
14867,1409,49,69,20261025,Marketplace,Completed,69437.88
14868,3159,55,128,20261023,Online,Completed,67755.62
14869,4450,54,55,20231225,Online,Completed,35617.37
14870,3431,41,83,20230625,Offline,Pending,19753.19
14871,2477,38,7,20240714,Marketplace,Completed,15179.4
14872,2106,37,56,20261212,Offline,Cancelled,48966.19
14873,4590,31,102,20230904,Online,Cancelled,42970.97
14874,3412,67,106,20260330,Marketplace,Completed,67536.06
14875,3069,39,47,20240930,Offline,Completed,14735.12
14876,2991,25,144,20260607,Online,Completed,9485.01
14877,2424,61,72,20250419,Online,Cancelled,67781.46
14878,140,21,51,20260823,Online,Pending,41438.31
14879,2783,7,77,20240122,Offline,Completed,40783.0
14880,2927,11,118,20261214,Marketplace,Pending,43988.8
14881,1803,66,35,20231006,Marketplace,Completed,4913.53
14882,2562,68,5,20260621,Online,Completed,36257.17
14883,4686,58,49,20230524,Offline,Completed,42458.64
14884,3840,63,91,20240425,Offline,Pending,1617.08
14885,2858,41,44,20230807,Offline,Completed,2726.33
14886,213,66,48,20231124,Online,Completed,57621.6
14887,3162,47,6,20250718,Marketplace,Completed,10226.44
14888,3581,38,46,20250708,Offline,Completed,56355.69
14889,2250,15,22,20251012,Marketplace,Completed,49356.19
14890,4090,73,31,20240908,Online,Completed,8263.59
14891,2392,42,70,20241102,Marketplace,Completed,17509.42
14892,1369,43,25,20260122,Online,Completed,66081.13
14893,1785,40,144,20260311,Offline,Cancelled,19407.56
14894,197,54,28,20250831,Offline,Completed,73189.63
14895,4522,38,150,20250529,Offline,Completed,19215.26
14896,4381,80,104,20250918,Marketplace,Completed,2284.27
14897,2755,10,45,20251111,Offline,Cancelled,6127.02
14898,4441,36,88,20230220,Offline,Completed,60979.73
14899,4029,55,70,20240709,Online,Completed,7196.38
14900,4234,20,27,20260307,Marketplace,Cancelled,38942.8
14901,3889,33,61,20250207,Offline,Pending,30993.45
14902,2029,49,60,20251010,Offline,Cancelled,40658.29
14903,3250,60,13,20251101,Marketplace,Completed,8875.01
14904,3786,40,65,20260723,Online,Completed,58988.56
14905,2706,2,50,20250613,Marketplace,Completed,19236.99
14906,1324,64,15,20251211,Marketplace,Completed,51891.48
14907,201,16,69,20260723,Offline,Completed,47210.69
14908,4488,11,52,20230324,Online,Completed,34700.78
14909,216,72,129,20240105,Online,Completed,61244.31
14910,1284,72,83,20260519,Offline,Cancelled,30102.27
14911,2448,11,3,20261230,Offline,Completed,55037.91
14912,3806,52,94,20230624,Marketplace,Completed,63042.94
14913,3784,30,104,20240513,Online,Completed,70951.78
14914,895,41,53,20260401,Offline,Completed,67190.22
14915,3325,2,102,20230130,Offline,Completed,41701.63
14916,772,59,27,20230622,Marketplace,Completed,62099.91
14917,1631,65,100,20240630,Offline,Completed,38910.94
14918,2876,28,78,20230131,Marketplace,Pending,34429.44
14919,2905,47,11,20250517,Marketplace,Completed,72581.45
14920,2075,39,7,20261229,Marketplace,Completed,54886.18
14921,3501,24,45,20250527,Marketplace,Pending,60510.46
14922,4519,21,6,20250223,Offline,Completed,31080.23
14923,3218,29,37,20241014,Online,Completed,46241.38
14924,1577,25,70,20230514,Offline,Completed,39103.94
14925,852,46,63,20231229,Marketplace,Completed,62514.13
14926,127,46,104,20241027,Online,Completed,35557.0
14927,434,44,94,20251229,Online,Completed,25182.32
14928,1710,68,7,20261122,Marketplace,Cancelled,53508.79
14929,4237,53,61,20250307,Marketplace,Completed,22956.83
14930,4917,21,117,20250205,Marketplace,Completed,19064.13
14931,4174,21,87,20230419,Online,Completed,27560.01
14932,2157,75,60,20261120,Marketplace,Completed,74442.03
14933,4048,7,96,20231121,Marketplace,Completed,20029.82
14934,702,34,67,20250725,Offline,Completed,7679.39
14935,721,20,10,20250804,Marketplace,Completed,298.07
14936,4097,70,19,20230502,Marketplace,Completed,29742.26
14937,3806,61,103,20240605,Online,Completed,47138.15
14938,2230,17,57,20260418,Online,Completed,40531.28
14939,4292,41,139,20230916,Marketplace,Completed,73165.1
14940,3559,17,147,20230915,Offline,Completed,6165.09
14941,443,1,65,20240322,Online,Completed,18551.53
14942,647,64,117,20250222,Marketplace,Completed,71441.43
14943,231,43,31,20250625,Marketplace,Completed,62046.77
14944,847,9,65,20230602,Offline,Completed,4513.03
14945,4725,67,77,20240424,Offline,Completed,48922.83
14946,228,17,128,20241007,Online,Completed,36347.66
14947,3771,14,103,20240821,Online,Completed,27335.13
14948,1880,47,129,20240621,Offline,Completed,11771.72
14949,1737,2,57,20250112,Marketplace,Completed,48157.25
14950,949,21,73,20230515,Online,Cancelled,46086.85
14951,3054,60,142,20241102,Offline,Completed,48666.69
14952,2468,20,50,20230824,Offline,Completed,47259.7
14953,964,53,33,20260120,Marketplace,Pending,45941.32
14954,2760,10,77,20260901,Online,Completed,15096.46
14955,4866,31,61,20251228,Marketplace,Pending,67462.9
14956,3127,5,57,20250205,Marketplace,Completed,35237.62
14957,4816,75,67,20250202,Offline,Completed,72052.79
14958,3478,70,43,20260112,Online,Completed,55347.45
14959,977,4,107,20231106,Marketplace,Completed,60608.15
14960,4243,45,41,20231130,Marketplace,Completed,15107.1
14961,3710,3,21,20260423,Online,Completed,52978.9
14962,4884,57,80,20240209,Online,Completed,19041.19
14963,4917,67,116,20230407,Offline,Completed,47334.54
14964,463,23,77,20240420,Online,Completed,3204.7
14965,351,26,65,20240309,Offline,Pending,63808.42
14966,2103,5,136,20241122,Online,Completed,25906.49
14967,3287,72,148,20240209,Online,Completed,61726.25
14968,3812,40,88,20260507,Offline,Completed,46580.44
14969,3172,73,92,20251213,Marketplace,Completed,380.32
14970,1935,59,37,20230713,Online,Completed,14854.35
14971,1116,40,72,20240421,Online,Completed,47405.0
14972,1983,68,133,20230920,Marketplace,Cancelled,13459.13
14973,2949,1,67,20241206,Online,Completed,16293.33
14974,1718,45,108,20230831,Offline,Completed,66564.0
14975,414,34,28,20231214,Offline,Completed,56591.08
14976,3337,65,53,20230720,Offline,Completed,70199.41
14977,2548,48,124,20231226,Offline,Completed,1120.19
14978,3490,2,122,20250607,Online,Completed,5595.99
14979,4233,57,47,20230404,Marketplace,Completed,34437.69
14980,1343,28,144,20251001,Online,Completed,26415.53
14981,1357,3,26,20240108,Marketplace,Cancelled,23450.09
14982,965,63,138,20260218,Online,Completed,39686.4
14983,4052,10,79,20250525,Offline,Completed,67618.24
14984,3319,2,59,20230525,Marketplace,Completed,22608.59
14985,2207,79,68,20250108,Online,Completed,34799.29
14986,427,37,118,20250119,Offline,Completed,6158.04
14987,4875,19,21,20230124,Online,Completed,30953.06
14988,2967,69,6,20240625,Offline,Completed,41720.32
14989,3475,33,145,20260812,Marketplace,Cancelled,22622.27
14990,75,42,109,20250626,Marketplace,Cancelled,36404.7
14991,1733,8,50,20250314,Offline,Completed,22381.39
14992,1979,25,30,20230924,Offline,Completed,68642.09
14993,4360,41,144,20250219,Online,Completed,31694.96
14994,1814,45,120,20230312,Offline,Completed,72650.38
14995,4257,34,95,20240528,Online,Completed,72428.01
14996,736,65,1,20231231,Marketplace,Completed,4082.29
14997,1191,5,123,20260723,Offline,Completed,38547.86
