CampaignID,PromotionID,Channel,Cost,Impressions,Clicks,Conversions
1226,41,Google Ads,248113.51,313982,4697,1177
1227,77,Instagram,5835.84,283187,3999,3450
1228,132,SMS,108244.7,66514,5271,3380
1229,115,Affiliate,172969.65,60809,21005,3474
1230,9,Affiliate,122375.24,269523,10340,4455
1231,27,Google Ads,51717.1,443574,14608,1739
1232,42,Instagram,210619.12,32578,4122,2592
1233,13,Affiliate,187912.25,482954,7395,2964
1234,113,Instagram,206120.89,148044,19751,2641
1235,94,Google Ads,200358.75,47221,24018,164
1236,13,Instagram,149306.9,293002,11712,2834
1237,109,Instagram,26193.75,104302,997,931
1238,127,Instagram,30723.2,174085,182,52
1239,140,Affiliate,179973.81,347171,15835,4705
1240,89,Affiliate,215788.18,225547,10969,1901
1241,85,YouTube,200786.11,471469,18879,1579
1242,137,Email,240857.44,274128,5883,920
1243,27,Instagram,62612.91,272670,1811,472
1244,140,YouTube,230042.8,97520,23171,2804
1245,121,Facebook,56751.09,451059,23051,650
1246,147,Facebook,140238.84,158281,10477,3465
1247,85,Google Ads,211156.24,286092,7633,4335
1248,87,SMS,89866.98,386054,20592,4690
1249,26,Affiliate,145762.44,82634,4618,774
1250,96,SMS,7340.79,486116,11982,4116
1251,81,Affiliate,171221.71,429868,3862,1636
1252,148,Email,211954.66,228235,16519,2871
1253,14,Affiliate,206956.74,162929,7607,3850
1254,133,SMS,237508.03,118843,18470,4735
1255,28,Google Ads,212404.45,190857,14887,1684
1256,61,Affiliate,64633.88,291430,21397,4950
1257,73,YouTube,192907.07,370349,19851,2849
1258,80,Affiliate,213532.64,122241,11947,39
1259,129,YouTube,232642.34,433021,5997,1088
1260,43,Google Ads,223188.33,79858,24859,2475
1261,92,Affiliate,123469.48,183496,22041,4287
1262,6,SMS,65470.03,366403,20142,4668
1263,87,Affiliate,205582.42,306116,8158,1420
1264,15,YouTube,79324.18,243261,795,654
1265,60,YouTube,220114.62,464852,11675,4492
1266,21,Email,14772.25,462617,13600,1334
1267,63,Affiliate,70390.7,470237,7137,1057
1268,110,Affiliate,129613.21,98707,13849,2440
1269,78,SMS,59518.13,193703,6734,4118
1270,125,YouTube,146894.64,316834,2445,982
1271,145,Email,43808.52,25706,16958,3039
1272,4,YouTube,164929.17,198110,16311,2582
1273,106,Affiliate,165846.24,53224,12202,2715
1274,142,Instagram,224600.23,34686,772,122
1275,127,Facebook,87120.15,33173,17503,4749
1276,137,Google Ads,151598.33,378028,21063,3344
1277,138,Google Ads,136580.03,277633,11941,2629
1278,60,Facebook,5358.67,67312,122,99
1279,73,YouTube,100728.29,468263,7368,352
1280,128,Instagram,50344.84,400815,9197,2522
1281,79,Facebook,40448.63,438336,2205,462
1282,144,Instagram,231761.89,269317,21070,1239
1283,107,Instagram,240334.38,227649,1897,1166
1284,86,YouTube,47581.37,135253,12472,3881
1285,26,SMS,28150.99,390692,11167,3820
1286,138,Google Ads,136447.91,179126,5004,3759
1287,36,Google Ads,33769.61,448624,5792,3793
1288,121,Google Ads,92433.57,47364,23352,2559
1289,93,SMS,50618.84,10151,15040,3041
1290,99,Affiliate,95397.24,175531,11253,2361
1291,60,Email,54196.78,6093,4276,1392
1292,43,Instagram,37195.45,266885,24102,923
1293,48,SMS,135770.58,358939,14211,915
1294,68,Affiliate,154124.02,334469,15931,2952
1295,53,Affiliate,19513.0,478377,7310,4403
1296,11,Instagram,176556.84,265245,18202,2738
1297,122,Email,123618.52,43724,18157,3825
1298,91,Affiliate,160821.44,59773,23074,3631
1299,106,Google Ads,153948.04,383822,878,31
1300,149,Facebook,82782.0,314308,18174,3849
1301,61,Email,72036.77,488716,2376,1566
1302,123,Instagram,198110.95,281896,23493,2138
1303,50,YouTube,175813.46,269548,14924,4983
1304,137,YouTube,26197.65,27634,23339,2400
1305,52,Affiliate,215742.8,383207,12156,1933
1306,57,Google Ads,17085.3,119192,12575,4319
1307,104,SMS,65045.62,60136,20625,3225
1308,103,Email,51058.8,130978,2165,1584
1309,31,Google Ads,41146.02,87079,17958,802
1310,25,SMS,122299.98,189573,3859,242
1311,69,Email,206441.74,70495,11973,620
1312,113,Facebook,166906.05,251376,1909,584
1313,62,Email,226306.49,64685,14150,2394
1314,39,Email,75537.21,257135,1751,1283
1315,50,SMS,124113.51,448175,3214,1529
1316,94,Instagram,39762.57,300390,11702,1838
1317,92,Google Ads,228463.94,208289,11124,3367
1318,144,Email,235018.09,337146,12038,1940
1319,8,SMS,102253.17,124532,6932,598
1320,1,Email,16300.87,121072,23139,2183
1321,148,Google Ads,57977.41,128990,19686,2796
1322,118,Facebook,152823.27,12921,21479,3718
1323,113,Affiliate,151690.76,129382,22233,563
1324,143,YouTube,30483.08,290985,20745,2230
1325,46,Affiliate,182219.86,431620,6753,2605
1326,126,SMS,76914.93,368628,15677,2154
1327,43,Email,104859.31,356581,20210,3409
1328,68,Instagram,40897.47,43832,2661,1138
1329,83,Instagram,3819.37,167546,21757,354
1330,79,Google Ads,241106.76,114799,22001,677
1331,90,Google Ads,157152.21,147760,17204,3721
1332,117,Email,23985.15,290464,7951,355
1333,117,Email,29603.95,258392,22633,4232
1334,105,YouTube,212801.19,365550,6360,3936
1335,63,Facebook,228664.79,460958,14307,4765
1336,100,SMS,197616.9,296247,19182,1086
1337,1,Instagram,92083.66,321570,16684,3288
1338,120,Email,65334.97,184552,698,46
1339,105,Email,229326.96,264593,11773,896
1340,49,YouTube,64347.06,39931,9308,1742
1341,36,Affiliate,193119.2,84391,24011,3255
1342,53,Google Ads,104278.46,472156,17939,865
1343,69,Email,224198.81,421951,10735,4753
1344,68,Facebook,218282.18,434076,15752,4949
1345,1,Affiliate,118519.92,74684,24031,2735
1346,37,Google Ads,67290.44,432050,20042,94
1347,16,Facebook,158666.07,144961,4483,3027
1348,95,Facebook,67994.71,163269,1205,996
1349,84,Affiliate,241756.03,404768,24711,4369
1350,71,Google Ads,198592.76,249273,15782,2453
1351,11,SMS,220530.61,474015,9166,3938
1352,83,Affiliate,202328.28,70628,19854,4876
1353,29,Facebook,71404.75,272565,7521,2247
1354,111,Instagram,103623.19,471201,15420,2153
1355,94,Affiliate,114316.31,496818,3838,1458
1356,76,Facebook,31606.87,210789,24301,1698
1357,31,Google Ads,4109.65,471241,23474,2905
1358,47,Instagram,184275.24,175949,4329,1775
1359,75,Email,13680.59,237548,24075,2115
1360,89,YouTube,223179.55,324343,21815,442
1361,145,YouTube,59619.19,7418,5454,4589
1362,73,SMS,118494.74,393014,5950,4782
1363,34,YouTube,61188.64,478995,10782,4944
1364,76,Instagram,203148.91,334936,20623,1937
1365,111,Google Ads,8285.71,23070,16610,3698
1366,73,Google Ads,159951.09,333847,1836,1363
1367,99,Google Ads,156750.87,219863,11161,2242
1368,2,SMS,166383.53,308499,15089,2765
1369,40,Instagram,64555.28,434183,15139,4368
1370,120,SMS,91694.16,35498,1672,601
1371,13,Affiliate,172895.17,376515,2940,1805
1372,83,SMS,242080.97,136956,9502,2859
1373,32,Affiliate,138813.48,369011,2172,433
1374,130,YouTube,189362.99,197399,18107,1562
1375,47,YouTube,110431.75,492673,18458,2749
1376,143,Facebook,130843.84,379623,21821,3644
1377,85,Affiliate,173426.09,107830,8804,311
1378,29,YouTube,167139.77,244246,22236,571
1379,59,Affiliate,215898.37,250677,3898,642
1380,30,SMS,10106.99,65480,9321,3186
1381,4,SMS,199404.18,351198,380,302
1382,25,Instagram,98819.23,319058,17809,4518
1383,135,Facebook,148174.01,188591,7148,2925
1384,30,Google Ads,135157.34,386255,6977,4069
1385,70,SMS,63187.45,102279,18707,434
1386,21,Facebook,187391.39,243619,15774,1783
1387,143,Facebook,40730.82,357153,21434,900
1388,102,Google Ads,175068.9,420621,13519,2872
1389,89,Affiliate,165085.26,328103,19452,3514
1390,81,Affiliate,194767.37,185398,4062,2866
1391,139,Instagram,239448.21,338494,14432,2846
1392,140,Email,99624.11,35446,9635,1132
1393,106,Affiliate,204262.01,246483,16218,546
1394,43,Instagram,157337.02,281825,12893,2127
1395,116,Google Ads,46260.96,119209,13291,1764
1396,57,YouTube,148021.17,256981,5550,3447
1397,61,Email,223768.33,246355,2157,1695
1398,141,Email,230387.1,46244,21519,1543
1399,101,Google Ads,83867.34,477456,6614,2383
1400,101,Affiliate,212267.49,381588,9671,1094
1401,134,Google Ads,35531.03,197214,24052,1877
1402,109,Email,211821.56,209543,18337,2584
1403,132,Facebook,233116.64,25459,14805,703
1404,5,Email,83449.16,430447,8342,4845
1405,78,Email,196687.42,291190,13824,851
1406,133,Facebook,49099.26,60229,21135,2267
1407,96,Affiliate,68696.81,436961,21588,3899
1408,102,Affiliate,236931.15,131583,7094,279
1409,23,Facebook,43583.38,496527,21951,3101
1410,53,Google Ads,175221.73,221942,9435,4653
1411,110,Affiliate,231773.52,387071,16090,2631
1412,141,Email,78760.76,445509,8623,2077
1413,48,SMS,230418.69,204489,20899,2756
1414,29,Instagram,79680.87,239228,6701,2597
1415,134,SMS,119557.3,431573,4460,881
1416,96,SMS,209828.4,90644,18115,258
1417,104,Email,23235.73,77751,18617,3651
1418,6,Facebook,118565.65,195931,17031,3219
1419,63,Instagram,3105.83,483339,10528,1290
1420,86,Instagram,220418.04,385488,12063,3634
1421,28,Google Ads,58847.8,434964,14779,4906
1422,112,Facebook,2094.95,224060,11010,316
1423,87,SMS,197978.83,376087,4599,3983
1424,125,Affiliate,110981.99,253045,20693,3395
1425,48,Google Ads,18160.99,42053,19679,317
1426,53,Facebook,54031.37,109789,19688,650
1427,41,Facebook,55625.74,17215,23205,4325
1428,123,SMS,139471.03,156691,18568,3293
1429,27,Affiliate,215311.79,316100,11403,4498
1430,8,Email,17745.84,223520,4606,889
1431,93,Affiliate,93305.4,142069,24017,4857
1432,107,SMS,85451.13,204243,18636,1059
1433,129,Facebook,191805.75,113111,14211,417
1434,107,Affiliate,221944.04,68068,4567,56
1435,60,Email,61545.96,182884,22582,775
1436,59,Email,53292.29,111089,14001,4777
1437,16,Affiliate,146703.2,247054,11579,3216
1438,3,Affiliate,192009.94,21377,9555,3763
1439,50,Instagram,16947.51,351364,13349,4320
1440,34,YouTube,104466.43,152082,24585,3517
1441,58,SMS,167478.97,62152,13564,182
1442,29,Instagram,225139.0,411182,10298,3896
1443,141,Instagram,175099.75,142381,24736,1092
1444,23,Facebook,99449.67,390157,21481,1111
1445,116,SMS,186226.88,70066,18955,2515
1446,88,Facebook,126050.71,456062,20209,2591
1447,44,Email,192934.04,186638,4186,993
1448,128,SMS,95899.07,203408,8201,4851
1449,108,Affiliate,127394.44,140539,8292,2940
1450,38,Email,209053.78,397172,8949,4742
1451,35,Google Ads,215811.4,411947,13227,2797
1452,37,YouTube,34967.02,343946,116,50
1453,117,YouTube,162862.22,255369,19346,340
1454,44,Google Ads,50487.98,61391,19065,2838
1455,61,Facebook,168729.68,425493,18354,498
1456,45,Facebook,165191.19,162806,10399,1671
1457,114,Google Ads,183789.27,84240,9261,3443
1458,121,Instagram,90608.9,404674,5453,2251
1459,136,YouTube,104195.37,130913,20099,1399
1460,28,Affiliate,22075.51,16401,1078,376
1461,137,Affiliate,27975.06,10302,13919,227
1462,109,SMS,238767.9,467036,7510,3310
1463,24,Google Ads,74179.42,396493,20557,3147
1464,72,Email,221291.8,324024,16780,2019
1465,80,SMS,142263.52,373585,23031,2301
1466,28,Instagram,57187.61,395429,20503,513
1467,66,YouTube,220269.24,139133,19550,3611
1468,144,Facebook,124348.13,222688,16234,3178
1469,135,YouTube,65176.15,464299,3502,1058
1470,12,Affiliate,89296.54,440330,19627,1991
1471,35,Facebook,244072.26,442505,10784,1955
1472,117,Facebook,174856.77,163723,5223,915
1473,12,Email,26194.15,409354,14195,4769
1474,149,SMS,217236.18,70648,12720,4546
1475,10,Affiliate,104738.28,274094,18020,2277
1476,29,Instagram,12301.09,420911,6246,3783
1477,125,Google Ads,62828.71,147975,24928,3384
1478,16,YouTube,43053.18,192744,14574,2366
1479,94,SMS,238895.2,152288,7782,2849
1480,86,Google Ads,52506.4,140243,23937,3075
1481,102,Email,141364.21,252238,18669,1117
1482,71,SMS,123011.22,275626,13906,3355
1483,49,YouTube,127708.96,306330,23057,1188
1484,109,Affiliate,184208.47,298305,18894,1969
1485,1,Google Ads,174479.52,204976,2069,938
1486,2,Google Ads,20624.28,231235,14584,450
1487,101,Instagram,26006.45,171734,17598,1672
1488,137,YouTube,124180.21,402415,8625,1014
1489,68,Facebook,131122.79,365195,8997,4952
1490,39,Email,200220.55,43640,21425,1051
1491,67,Google Ads,140643.3,6373,15273,2981
1492,29,SMS,220680.43,384509,12576,4225
1493,4,Email,212340.14,493464,24955,4914
1494,85,Google Ads,81014.86,145679,4477,3332
1495,56,Instagram,49909.9,186708,3540,1948
1496,99,Affiliate,13403.3,178536,7032,4215
1497,41,SMS,10400.54,56540,580,186
1498,133,Email,142805.1,432915,13224,956
1499,134,Email,239547.44,28009,13273,1744
1500,60,SMS,160030.65,446430,1586,1306
1501,98,Affiliate,156218.92,460097,21825,4858
1502,150,SMS,96450.39,44497,842,182
1503,150,Instagram,76116.27,47378,18242,3303
1504,88,Email,187526.86,122630,22198,62
1505,51,YouTube,33460.25,278331,10635,4461
1506,42,Google Ads,224749.39,265228,4716,970
1507,15,Google Ads,204274.85,100357,22534,1170
1508,36,SMS,132459.1,187485,21587,1725
1509,146,YouTube,43319.23,307769,16862,746
1510,18,Facebook,161390.35,486704,22144,667
1511,84,Google Ads,238637.69,408396,13618,3888
1512,65,Google Ads,201710.59,329339,1066,960
1513,67,SMS,16590.49,208508,15387,2373
1514,146,Affiliate,21582.94,485091,10009,4199
1515,72,Facebook,111928.05,486904,11909,564
1516,103,Instagram,120563.98,75986,21557,2544
1517,133,SMS,6636.62,400820,9226,4331
1518,92,SMS,17037.46,74900,7977,1104
1519,84,Facebook,99919.76,326980,21147,2528
1520,4,Instagram,248906.68,355481,21865,834
1521,13,SMS,35795.45,442782,12068,3096
1522,4,Email,72452.56,79145,7622,3036
1523,90,YouTube,108893.95,76407,13470,1315
1524,103,YouTube,38641.46,106838,3310,477
1525,135,Google Ads,211656.4,75426,4088,1841
1526,45,SMS,246056.44,247077,22849,3136
1527,47,Google Ads,57708.29,128666,21107,486
1528,72,Facebook,16918.45,321492,9316,3633
1529,84,Email,202425.02,357405,14336,2907
1530,103,SMS,95634.49,289436,13417,2961
1531,39,Email,151989.89,190009,8480,4380
1532,58,Instagram,116393.02,241960,18731,1062
1533,92,Google Ads,104074.33,223062,3235,1870
1534,121,YouTube,26735.16,345323,6270,992
1535,12,Affiliate,142588.6,318720,23560,2439
1536,148,Affiliate,75809.73,339612,11768,3485
1537,90,Facebook,82624.58,172713,18165,1869
1538,82,SMS,142782.11,261669,21540,1144
1539,50,Email,117930.37,478085,1887,533
1540,101,YouTube,33396.85,495780,19506,474
1541,48,Google Ads,184308.71,105542,2581,342
1542,121,Google Ads,24519.74,262809,9348,3046
1543,29,SMS,149817.96,293988,2575,950
1544,149,Affiliate,219078.59,254982,8864,4770
1545,47,YouTube,223862.72,239239,24590,1613
1546,72,Facebook,153019.31,329964,20581,3056
1547,65,Facebook,203014.4,161227,24710,939
1548,91,Google Ads,16039.44,115342,113,60
1549,83,Email,243366.96,263724,3217,140
1550,70,Email,196309.46,145932,21040,3850
1551,82,Instagram,122174.75,174759,11259,3169
1552,19,Email,61277.25,306850,16080,2687
1553,90,Email,138040.32,56607,17478,2376
1554,77,Instagram,145069.14,84599,344,174
1555,125,Facebook,152725.67,342836,184,106
1556,75,Email,67001.57,193573,7781,238
1557,146,Email,96429.38,381116,22796,472
1558,128,YouTube,228125.83,104192,1649,1192
1559,69,Google Ads,215323.78,497108,5940,3389
1560,18,SMS,66201.92,401570,16896,1395
1561,36,Affiliate,92097.32,308780,863,818
1562,105,SMS,113112.49,448714,10386,2103
1563,89,Email,227910.87,263773,20946,3863
1564,142,Google Ads,91785.01,141108,13705,40
1565,65,Instagram,206630.25,171730,20340,653
1566,47,Instagram,149674.67,164946,10944,967
1567,41,Affiliate,66762.13,294607,18399,1760
1568,23,Google Ads,205963.06,301947,3080,2137
1569,118,Affiliate,37988.87,219863,6083,2694
1570,9,SMS,146374.6,164109,18912,1537
1571,12,YouTube,248234.98,372584,18402,188
1572,39,Email,6936.3,197320,9414,1788
1573,22,Affiliate,208856.37,158963,24416,2783
1574,113,Email,130439.46,197734,21823,606
1575,98,SMS,114412.01,360458,24093,1142
1576,106,Facebook,85413.34,481918,15306,2708
1577,5,SMS,57383.87,30828,6978,1798
1578,39,SMS,172329.67,312035,2224,2011
1579,146,Instagram,246404.35,370850,8673,487
1580,136,Affiliate,2768.14,171679,3657,1548
1581,11,Facebook,108258.69,223731,14296,3488
1582,92,SMS,176318.79,471159,15409,3064
1583,43,Google Ads,129009.01,420818,10068,465
1584,70,Facebook,54328.42,233208,22447,2693
1585,21,YouTube,57647.69,278628,9802,1683
1586,125,Facebook,29759.3,18547,24347,2265
1587,67,Google Ads,136034.09,86417,11454,3024
1588,88,YouTube,109188.71,432039,24354,3378
1589,82,Google Ads,150469.97,160221,24826,1506
1590,102,Affiliate,193831.92,15411,8257,2124
1591,91,YouTube,59928.38,410452,19015,634
1592,147,Facebook,156813.02,105267,17378,948
1593,127,Instagram,98359.11,57732,23159,3582
1594,109,Instagram,152297.83,239488,8442,1711
1595,5,SMS,149696.01,244893,18932,3861
1596,108,SMS,199735.17,292960,7748,1413
1597,37,Facebook,73088.71,279770,1561,28
1598,99,Email,61771.0,420372,6494,79
1599,139,Instagram,133834.15,484846,338,214
1600,53,Affiliate,231396.15,85693,14334,2682
1601,12,SMS,52385.37,430010,3499,1334
1602,37,Email,82063.68,126490,19776,1385
1603,13,Facebook,32193.26,246728,24003,1589
1604,86,Google Ads,196564.77,416879,15641,4057
1605,25,SMS,211121.56,389180,10919,1558
1606,29,Google Ads,117967.12,219998,6902,1171
1607,131,Facebook,113044.16,103743,3877,909
1608,55,Instagram,41435.72,261018,10102,1528
1609,32,YouTube,203098.01,98695,4150,2248
1610,93,SMS,220303.92,366879,12473,4122
1611,4,SMS,43553.38,247450,3547,1486
1612,112,Email,158184.01,286546,16548,890
1613,135,YouTube,61627.64,58002,22970,2065
1614,71,Email,161048.1,221335,15336,1606
1615,28,Google Ads,222607.17,458422,20764,2800
1616,29,Facebook,169003.86,221186,1230,1102
1617,125,Email,28067.51,409231,7605,3527
1618,126,Facebook,125034.47,195151,18500,3679
1619,109,SMS,31800.17,33838,8743,2244
1620,115,Facebook,111469.05,36594,24332,3119
1621,50,Affiliate,41538.83,445981,8812,4006
1622,116,Affiliate,217459.58,140726,13147,880
1623,94,YouTube,241043.66,308310,4170,4008
1624,83,Email,110943.55,289014,11499,2044
1625,34,Email,158075.93,200309,23119,1414
1626,99,Instagram,41187.0,84883,2356,1942
1627,17,Instagram,64973.26,402443,20410,3740
1628,5,YouTube,223552.75,100039,24729,3241
1629,37,Instagram,84406.92,240646,9334,4930
1630,33,Instagram,213245.55,306886,3731,57
1631,67,Affiliate,240950.96,225310,13348,4891
1632,119,Facebook,113562.91,145513,8002,2365
1633,24,Email,85714.51,347680,16185,2987
1634,68,Email,123246.23,393364,17494,1142
1635,78,Email,22617.21,480522,23253,3855
1636,56,SMS,20923.64,295990,538,361
1637,96,Affiliate,130053.48,498242,20546,4391
1638,55,Email,126977.06,358931,11821,3982
1639,69,YouTube,31286.15,243211,5314,4479
1640,105,Google Ads,90855.22,218306,6757,1396
1641,20,Email,87358.2,40897,22534,4698
1642,56,Facebook,165018.65,420388,6860,1106
1643,109,YouTube,8892.02,237026,1628,1282
1644,114,Instagram,28639.44,347960,2275,2085
1645,51,YouTube,84044.66,107717,11848,4369
1646,122,Affiliate,45839.39,484736,11515,3129
1647,144,Instagram,139347.25,223929,9602,2103
1648,27,YouTube,59080.43,15306,10610,3862
1649,89,Google Ads,206294.97,399751,9738,2883
1650,92,Email,100284.1,430754,2842,1804
1651,122,YouTube,114979.34,74834,13304,4578
1652,99,Email,134957.93,288077,17392,2490
1653,104,Affiliate,34402.21,15237,6877,2477
1654,77,Instagram,161832.4,382730,6763,1882
1655,76,Affiliate,7524.18,247121,20098,604
1656,3,Instagram,85276.66,422492,12474,3026
1657,46,SMS,51639.81,463641,17858,1046
1658,114,Affiliate,77567.04,471893,9799,3016
1659,94,Instagram,125194.87,413401,18212,2633
1660,67,Email,114637.98,97763,4024,1292
1661,2,YouTube,128774.54,173737,9555,3397
1662,141,Google Ads,73558.61,371976,5709,4117
1663,138,YouTube,67066.89,145005,12094,3750
1664,99,Facebook,36181.55,31656,2708,152
1665,58,Facebook,173349.43,153279,17018,1219
1666,134,YouTube,142461.94,219212,2966,104
1667,58,Affiliate,64949.54,415425,17637,1270
1668,36,Facebook,109523.91,380796,8567,3829
1669,78,SMS,205223.2,141657,14018,40
1670,67,Affiliate,146090.66,381817,23734,445
1671,121,YouTube,178595.07,203845,17663,3699
1672,25,Affiliate,123200.76,342745,2161,358
1673,138,Instagram,99041.34,15227,18567,4539
1674,138,Google Ads,219347.97,206575,5249,2359
1675,82,Affiliate,233448.22,407740,8021,2204
1676,51,Google Ads,37609.55,252551,14303,4850
1677,26,Facebook,63338.15,155522,9872,798
1678,81,Email,15185.69,198230,17137,3410
1679,92,Google Ads,113494.73,249989,12065,4909
1680,33,Affiliate,14017.98,212300,16018,2975
1681,149,Facebook,167346.85,401859,7611,2688
1682,105,Instagram,39572.29,463900,19669,2268
1683,145,SMS,106678.9,387407,15156,3476
1684,28,Affiliate,178959.04,488034,4043,1750
1685,119,Affiliate,99399.3,94553,9784,3252
1686,28,Email,137117.21,46061,11578,2525
1687,27,Google Ads,203494.73,400658,24232,3985
1688,27,YouTube,176697.13,160948,18039,4898
1689,38,Email,241682.7,355996,15342,3835
1690,70,Google Ads,143551.07,371622,10707,2580
1691,107,SMS,30014.56,433494,4707,3038
1692,125,YouTube,112564.69,490881,2144,56
1693,136,SMS,195244.22,172221,2276,1644
1694,10,Instagram,73133.42,40958,16396,771
1695,112,Facebook,227808.16,269174,6333,1754
1696,52,Facebook,140064.72,322141,21007,3746
1697,9,Facebook,224718.35,357077,24269,1136
1698,149,Facebook,246529.52,443071,5371,3319
1699,72,Affiliate,156344.7,370337,22356,3383
1700,57,Facebook,96799.33,182805,4670,990
1701,45,YouTube,245679.6,452130,5457,1092
1702,41,Facebook,155315.4,473224,16451,1264
1703,55,Email,104482.54,131126,22636,1040
1704,23,Email,50090.16,26448,10169,1281
1705,101,Google Ads,194194.99,246042,12212,2796
1706,43,Affiliate,11172.59,343723,16871,5000
1707,95,YouTube,135345.85,466510,3347,631
1708,80,Affiliate,33310.47,123759,3040,2633
1709,69,Facebook,172308.95,491538,21707,1831
1710,97,Email,228157.12,22846,7565,4173
1711,56,Affiliate,156982.96,129055,14691,2418
1712,72,YouTube,123515.5,284702,13926,3811
1713,40,Email,148772.04,102365,11035,3187
1714,77,Instagram,20762.24,254131,19885,2721
1715,143,YouTube,45501.78,307073,2290,1017
1716,114,Affiliate,184677.45,343629,17072,1898
1717,81,Email,51066.34,109464,9779,2858
1718,91,SMS,89530.24,162338,3125,2535
1719,144,SMS,197495.7,19716,13594,1265
1720,100,Email,88072.02,424180,16208,1007
1721,36,Instagram,118201.55,252023,8958,666
1722,123,Affiliate,171595.72,66591,13919,3366
1723,76,SMS,9658.94,114348,18504,4123
1724,90,Facebook,29724.79,220223,23493,3184
1725,117,SMS,153598.1,175813,3714,2015
1726,98,SMS,136301.69,198164,19564,2339
1727,116,Google Ads,99571.5,203968,13107,1029
1728,87,Email,249383.88,418514,24586,692
1729,88,Instagram,104888.47,189874,12529,3541
1730,11,Google Ads,227209.51,200871,1920,1181
1731,68,SMS,150038.55,12502,1240,226
1732,20,Instagram,227561.96,13058,20906,1111
1733,48,Google Ads,235637.09,270485,1613,719
1734,146,Instagram,197121.23,486291,18356,810
1735,80,Affiliate,103271.85,42566,5776,1637
1736,22,SMS,8001.07,250911,605,241
1737,90,Google Ads,162747.64,311703,23014,3473
1738,14,Affiliate,76705.05,209018,2873,2646
1739,25,Instagram,183305.34,491225,10101,3713
1740,30,Facebook,138144.7,305492,9611,2605
1741,86,Instagram,10326.17,211622,7860,2338
1742,111,Google Ads,239146.8,390448,12916,3425
1743,55,Google Ads,83696.25,40717,15711,2293
1744,56,Email,180124.86,325896,7665,3333
1745,12,Google Ads,70305.62,318669,20730,4202
1746,27,SMS,42996.39,298001,20714,154
1747,17,Facebook,76497.5,445349,15395,4741
1748,73,Email,151352.67,191604,15171,4880
1749,146,YouTube,57252.89,253939,14258,3973
1750,40,SMS,193982.71,324948,2459,1387
1751,26,Google Ads,87078.43,40271,15952,4223
1752,86,Instagram,136079.13,395221,23170,4892
1753,86,Affiliate,127520.73,455534,16274,3491
1754,116,Google Ads,119940.45,269085,22203,265
1755,3,Facebook,200201.7,282729,16827,3248
1756,76,Google Ads,198624.27,55618,24943,1972
1757,125,Google Ads,171093.54,27276,12607,420
1758,118,YouTube,70071.52,491457,19783,3128
1759,111,Google Ads,92717.87,286309,927,774
1760,63,Affiliate,11626.29,393278,11890,2062
1761,10,Affiliate,76784.6,180838,19087,2116
1762,89,Facebook,185486.16,486355,13704,2050
1763,55,Facebook,190448.76,113901,22692,3324
1764,27,Facebook,78593.53,417554,6210,3394
1765,105,SMS,134952.53,188473,18705,505
1766,28,YouTube,124932.24,454082,848,821
1767,62,Facebook,199395.79,489628,9270,3151
1768,20,Google Ads,26320.42,20026,20889,673
1769,50,Affiliate,228911.46,266561,13088,2847
1770,95,SMS,80804.7,221555,6700,436
1771,134,Google Ads,140308.12,187261,6363,4692
1772,68,Instagram,207567.41,105028,10748,3411
1773,33,Affiliate,15584.05,486335,16750,3729
1774,89,Email,57172.92,398445,13943,4772
1775,138,Affiliate,97457.55,466269,9550,2500
1776,50,YouTube,167268.92,436720,6804,1383
1777,145,Google Ads,146304.38,355414,1278,35
1778,79,Google Ads,34425.09,324754,12738,519
1779,82,Google Ads,84089.97,87378,2127,258
1780,85,Google Ads,99117.06,144771,9907,4078
1781,39,SMS,192364.27,397502,2236,577
1782,98,Email,82689.08,60206,11645,3327
1783,78,Google Ads,34531.36,270404,12711,2818
1784,94,Facebook,51446.41,299904,13332,18
1785,72,Affiliate,73280.13,412365,1961,108
1786,45,Instagram,123184.05,27999,11393,1162
1787,8,YouTube,77846.36,434677,17222,1093
1788,116,Affiliate,8224.26,122188,5132,4099
1789,102,SMS,33730.11,147227,14029,91
1790,86,Google Ads,247542.98,101282,5079,4569
1791,59,YouTube,127666.31,90737,3768,2217
1792,37,Google Ads,227867.49,70089,6964,860
1793,109,Instagram,101199.77,274469,3512,1710
1794,7,YouTube,29141.3,200906,438,46
1795,41,Instagram,63185.85,259584,23764,808
1796,68,Affiliate,198729.44,340798,17123,1464
1797,22,Instagram,169852.99,430108,19548,4385
1798,81,Email,93576.87,361063,18839,3985
1799,120,Google Ads,39736.59,216650,21242,2233
1800,104,SMS,144886.32,405639,22424,1472
1801,100,Affiliate,128531.72,153717,24703,861
1802,12,Email,142323.45,391468,6277,1665
1803,72,YouTube,157829.24,411228,23355,4427
1804,104,Affiliate,220086.83,117308,17761,3939
1805,39,SMS,212701.69,38097,20345,4248
1806,7,Affiliate,188040.44,428402,5493,1940
1807,108,Google Ads,222602.84,361548,450,410
1808,30,YouTube,171333.34,316782,24166,4854
1809,10,Instagram,81139.85,219335,12780,1212
1810,49,SMS,59288.47,433201,19113,2129
1811,11,Facebook,65585.0,368273,4833,2787
1812,79,Facebook,116382.73,211800,24175,3481
1813,37,Instagram,207626.74,368548,21991,1817
1814,84,Google Ads,220502.13,96741,24878,3842
1815,110,YouTube,223102.54,362938,10431,280
1816,62,YouTube,167741.1,388801,20800,3942
