ShipmentID,OrderID,Courier,DispatchDate,DeliveryDate,DeliveryStatus
15033,15033,DTDC,2023-05-06,2023-05-08,Delivered
15034,15034,XpressBees,2026-01-21,2026-01-26,Delivered
15035,15035,Ecom Express,2023-01-25,2023-01-29,Delivered
15036,15036,BlueDart,2024-07-26,2024-07-31,Delivered
15037,15037,DTDC,2023-03-28,2023-04-04,Delivered
15038,15038,Delhivery,2026-06-20,2026-06-22,In Transit
15039,15039,DTDC,2023-03-18,2023-03-19,Pending
15040,15040,BlueDart,2024-12-21,2024-12-26,Delivered
15041,15041,XpressBees,2023-06-18,2023-06-20,Delivered
15042,15042,Delhivery,2025-01-24,2025-01-28,In Transit
15043,15043,Delhivery,2026-01-27,2026-01-30,Pending
15044,15044,Delhivery,2026-07-12,2026-07-17,Delivered
15045,15045,Delhivery,2023-08-03,2023-08-09,Delivered
15046,15046,Delhivery,2025-11-07,2025-11-09,Delivered
15047,15047,Delhivery,2024-07-07,2024-07-10,Pending
15048,15048,BlueDart,2024-06-05,2024-06-09,Delivered
15049,15049,BlueDart,2024-11-29,2024-11-30,Delivered
15050,15050,Delhivery,2023-03-10,2023-03-16,Returned
15051,15051,Ecom Express,2024-01-08,2024-01-09,Delivered
15052,15052,DTDC,2026-10-12,2026-10-16,Delivered
15053,15053,DTDC,2023-08-01,2023-08-02,Delivered
15054,15054,XpressBees,2025-01-14,2025-01-20,Delivered
15055,15055,Ecom Express,2026-03-15,2026-03-17,Delivered
15056,15056,BlueDart,2025-05-15,2025-05-16,Delivered
15057,15057,XpressBees,2023-02-21,2023-02-24,Pending
15058,15058,Ecom Express,2026-10-22,2026-10-26,Delivered
15059,15059,BlueDart,2025-11-27,2025-12-04,In Transit
15060,15060,DTDC,2023-06-20,2023-06-23,Pending
15061,15061,Ecom Express,2026-02-11,2026-02-13,Delivered
15062,15062,XpressBees,2023-07-19,2023-07-24,Delivered
15063,15063,Ecom Express,2025-07-05,2025-07-09,Delivered
15064,15064,Delhivery,2024-08-03,2024-08-10,Delivered
15065,15065,Delhivery,2025-05-18,2025-05-22,Delivered
15066,15066,DTDC,2024-11-06,2024-11-12,Pending
15067,15067,BlueDart,2023-12-11,2023-12-14,Delivered
15068,15068,BlueDart,2026-04-23,2026-04-29,Delivered
15069,15069,DTDC,2026-12-31,2027-01-02,Delivered
15070,15070,Ecom Express,2026-04-01,2026-04-05,Delivered
15071,15071,Delhivery,2024-07-10,2024-07-13,In Transit
15072,15072,XpressBees,2023-10-17,2023-10-20,Delivered
15073,15073,DTDC,2025-11-16,2025-11-20,In Transit
15074,15074,Ecom Express,2024-04-08,2024-04-12,Delivered
15075,15075,BlueDart,2023-07-14,2023-07-20,Pending
15076,15076,XpressBees,2026-11-29,2026-11-30,Pending
15077,15077,Delhivery,2026-05-25,2026-05-30,In Transit
15078,15078,BlueDart,2024-11-16,2024-11-20,Delivered
15079,15079,DTDC,2023-10-25,2023-10-30,Delivered
15080,15080,DTDC,2026-05-01,2026-05-08,Delivered
15081,15081,XpressBees,2024-11-12,2024-11-19,Pending
15082,15082,DTDC,2023-12-12,2023-12-14,Delivered
15083,15083,Delhivery,2025-12-13,2025-12-15,Delivered
15084,15084,DTDC,2024-10-24,2024-10-27,Pending
15085,15085,XpressBees,2023-06-28,2023-06-29,Delivered
15086,15086,Delhivery,2023-10-19,2023-10-21,Delivered
15087,15087,BlueDart,2023-06-06,2023-06-07,Returned
15088,15088,XpressBees,2024-06-09,2024-06-14,Delivered
15089,15089,Ecom Express,2024-03-19,2024-03-21,Delivered
15090,15090,DTDC,2024-08-07,2024-08-09,Pending
15091,15091,DTDC,2023-04-12,2023-04-18,Pending
15092,15092,BlueDart,2024-07-08,2024-07-14,Delivered
15093,15093,BlueDart,2025-09-02,2025-09-07,Delivered
15094,15094,DTDC,2024-10-06,2024-10-13,Delivered
15095,15095,Delhivery,2024-02-10,2024-02-15,Pending
15096,15096,Ecom Express,2023-05-12,2023-05-17,Returned
15097,15097,DTDC,2025-03-06,2025-03-12,Delivered
15098,15098,DTDC,2023-06-27,2023-07-04,Delivered
15099,15099,BlueDart,2026-06-27,2026-06-29,Delivered
15100,15100,DTDC,2026-01-16,2026-01-23,Delivered
15101,15101,BlueDart,2023-07-31,2023-08-01,Delivered
15102,15102,BlueDart,2026-02-12,2026-02-19,Delivered
15103,15103,XpressBees,2026-12-03,2026-12-04,Delivered
15104,15104,XpressBees,2025-11-10,2025-11-16,Delivered
15105,15105,DTDC,2023-02-08,2023-02-14,Delivered
15106,15106,DTDC,2025-02-21,2025-02-24,Delivered
15107,15107,Ecom Express,2026-04-24,2026-04-26,Delivered
15108,15108,Delhivery,2024-12-05,2024-12-11,Delivered
15109,15109,Delhivery,2023-01-18,2023-01-21,Returned
15110,15110,XpressBees,2026-07-13,2026-07-20,Delivered
15111,15111,DTDC,2026-07-25,2026-07-31,Delivered
15112,15112,XpressBees,2024-09-21,2024-09-28,Delivered
15113,15113,Delhivery,2025-07-25,2025-07-26,Delivered
15114,15114,DTDC,2023-02-14,2023-02-20,Delivered
15115,15115,Ecom Express,2024-11-16,2024-11-19,Delivered
15116,15116,Delhivery,2025-10-29,2025-11-02,Delivered
15117,15117,Delhivery,2024-05-06,2024-05-13,In Transit
15118,15118,XpressBees,2026-12-22,2026-12-24,Returned
15119,15119,XpressBees,2025-11-20,2025-11-27,Pending
15120,15120,Ecom Express,2025-02-07,2025-02-09,Delivered
15121,15121,Ecom Express,2026-04-26,2026-05-02,Delivered
15122,15122,Delhivery,2024-03-14,2024-03-21,Pending
15123,15123,DTDC,2023-06-13,2023-06-14,Delivered
15124,15124,Delhivery,2023-10-09,2023-10-14,Delivered
15125,15125,XpressBees,2024-01-18,2024-01-25,Delivered
15126,15126,Ecom Express,2026-09-27,2026-09-30,Delivered
15127,15127,Delhivery,2023-02-28,2023-03-07,Pending
15128,15128,Ecom Express,2025-07-21,2025-07-22,Returned
15129,15129,XpressBees,2024-07-01,2024-07-06,In Transit
15130,15130,XpressBees,2026-05-12,2026-05-15,Delivered
15131,15131,Ecom Express,2024-11-06,2024-11-08,Pending
15132,15132,DTDC,2023-11-09,2023-11-12,Delivered
15133,15133,BlueDart,2023-06-17,2023-06-19,Delivered
15134,15134,DTDC,2023-07-06,2023-07-13,Pending
15135,15135,BlueDart,2025-01-22,2025-01-24,Delivered
15136,15136,BlueDart,2026-12-02,2026-12-03,Delivered
15137,15137,XpressBees,2024-06-15,2024-06-22,Delivered
15138,15138,BlueDart,2023-05-20,2023-05-26,Delivered
15139,15139,XpressBees,2023-12-12,2023-12-15,Delivered
15140,15140,XpressBees,2025-01-07,2025-01-08,Delivered
15141,15141,BlueDart,2023-06-07,2023-06-10,Delivered
15142,15142,BlueDart,2024-12-04,2024-12-05,Delivered
15143,15143,DTDC,2025-06-17,2025-06-19,Delivered
15144,15144,XpressBees,2025-05-04,2025-05-11,Delivered
15145,15145,Ecom Express,2026-02-17,2026-02-20,Delivered
15146,15146,Ecom Express,2024-11-24,2024-12-01,Delivered
15147,15147,Delhivery,2023-06-02,2023-06-04,Delivered
15148,15148,Delhivery,2025-06-05,2025-06-08,Delivered
15149,15149,XpressBees,2025-04-06,2025-04-07,Delivered
15150,15150,XpressBees,2024-05-26,2024-05-30,Delivered
15151,15151,DTDC,2024-07-11,2024-07-16,Pending
15152,15152,Delhivery,2024-05-03,2024-05-06,In Transit
15153,15153,Ecom Express,2023-07-03,2023-07-06,Returned
15154,15154,Delhivery,2026-10-04,2026-10-11,Delivered
15155,15155,Ecom Express,2024-12-17,2024-12-23,Delivered
15156,15156,XpressBees,2023-11-30,2023-12-04,Delivered
15157,15157,BlueDart,2025-04-20,2025-04-24,Returned
15158,15158,Ecom Express,2023-04-06,2023-04-10,Delivered
15159,15159,DTDC,2023-04-02,2023-04-05,Delivered
15160,15160,BlueDart,2025-07-21,2025-07-24,Delivered
15161,15161,XpressBees,2023-04-23,2023-04-27,Delivered
15162,15162,BlueDart,2024-11-14,2024-11-15,Delivered
15163,15163,BlueDart,2025-05-18,2025-05-22,Delivered
15164,15164,Ecom Express,2025-04-07,2025-04-10,Delivered
15165,15165,Delhivery,2024-06-04,2024-06-09,Delivered
15166,15166,Delhivery,2026-03-25,2026-04-01,Pending
15167,15167,DTDC,2024-10-24,2024-10-26,Delivered
15168,15168,Delhivery,2024-09-11,2024-09-17,Delivered
15169,15169,XpressBees,2025-08-24,2025-08-26,Delivered
15170,15170,Delhivery,2026-11-21,2026-11-28,Delivered
15171,15171,Delhivery,2023-09-20,2023-09-23,Delivered
15172,15172,XpressBees,2026-09-15,2026-09-20,Delivered
15173,15173,Delhivery,2026-06-10,2026-06-16,Delivered
15174,15174,XpressBees,2023-10-28,2023-11-04,In Transit
15175,15175,Ecom Express,2023-09-17,2023-09-18,Delivered
15176,15176,Ecom Express,2023-04-01,2023-04-07,Pending
15177,15177,DTDC,2024-03-11,2024-03-17,Delivered
15178,15178,DTDC,2026-08-21,2026-08-28,Delivered
15179,15179,BlueDart,2024-07-04,2024-07-05,Pending
15180,15180,XpressBees,2023-11-22,2023-11-23,Delivered
15181,15181,BlueDart,2025-12-01,2025-12-03,Delivered
15182,15182,BlueDart,2023-06-19,2023-06-26,Delivered
15183,15183,DTDC,2023-03-30,2023-03-31,In Transit
15184,15184,BlueDart,2023-09-04,2023-09-09,In Transit
15185,15185,BlueDart,2023-08-05,2023-08-08,In Transit
15186,15186,XpressBees,2026-04-21,2026-04-22,Delivered
15187,15187,BlueDart,2024-08-29,2024-08-30,Delivered
15188,15188,BlueDart,2023-07-30,2023-08-05,Delivered
15189,15189,Delhivery,2025-08-21,2025-08-28,Delivered
15190,15190,Ecom Express,2023-04-02,2023-04-09,Pending
15191,15191,Ecom Express,2023-02-16,2023-02-21,Delivered
15192,15192,XpressBees,2025-08-28,2025-08-30,Delivered
15193,15193,XpressBees,2026-11-26,2026-11-28,Delivered
15194,15194,XpressBees,2025-01-07,2025-01-11,Pending
15195,15195,DTDC,2026-08-11,2026-08-17,In Transit
15196,15196,BlueDart,2023-03-24,2023-03-27,Delivered
15197,15197,BlueDart,2023-08-25,2023-08-26,Pending
15198,15198,DTDC,2024-01-03,2024-01-07,Delivered
15199,15199,XpressBees,2024-07-07,2024-07-12,Delivered
15200,15200,BlueDart,2024-09-24,2024-09-26,Delivered
15201,15201,BlueDart,2025-09-13,2025-09-16,Delivered
15202,15202,DTDC,2023-07-22,2023-07-24,Delivered
15203,15203,BlueDart,2025-01-22,2025-01-29,Delivered
15204,15204,BlueDart,2025-07-01,2025-07-07,Delivered
15205,15205,Ecom Express,2025-01-05,2025-01-08,In Transit
15206,15206,Ecom Express,2023-05-31,2023-06-05,Returned
15207,15207,BlueDart,2026-07-30,2026-08-02,Pending
15208,15208,XpressBees,2023-03-13,2023-03-16,Delivered
15209,15209,DTDC,2026-02-05,2026-02-08,Delivered
15210,15210,DTDC,2026-11-17,2026-11-18,Delivered
15211,15211,BlueDart,2023-08-26,2023-08-30,In Transit
15212,15212,XpressBees,2024-05-25,2024-05-26,Delivered
15213,15213,Ecom Express,2023-03-31,2023-04-02,Delivered
15214,15214,XpressBees,2024-01-24,2024-01-25,Delivered
15215,15215,XpressBees,2024-12-13,2024-12-16,Delivered
15216,15216,BlueDart,2026-08-15,2026-08-20,Pending
15217,15217,Delhivery,2026-07-01,2026-07-06,Delivered
15218,15218,BlueDart,2023-09-17,2023-09-22,Delivered
15219,15219,BlueDart,2025-05-30,2025-06-04,Returned
15220,15220,BlueDart,2026-07-17,2026-07-22,Delivered
15221,15221,Ecom Express,2024-11-24,2024-11-25,Delivered
15222,15222,DTDC,2024-09-22,2024-09-26,Delivered
15223,15223,Ecom Express,2023-12-12,2023-12-17,Delivered
15224,15224,Delhivery,2024-09-23,2024-09-25,Pending
15225,15225,BlueDart,2023-04-12,2023-04-18,In Transit
15226,15226,Delhivery,2023-02-17,2023-02-20,Delivered
15227,15227,DTDC,2023-10-31,2023-11-07,Delivered
15228,15228,Ecom Express,2023-01-22,2023-01-28,Delivered
15229,15229,BlueDart,2025-04-16,2025-04-22,Pending
15230,15230,DTDC,2024-05-16,2024-05-20,In Transit
15231,15231,XpressBees,2025-05-02,2025-05-07,Delivered
15232,15232,XpressBees,2026-10-12,2026-10-17,Delivered
15233,15233,BlueDart,2024-02-02,2024-02-08,Delivered
15234,15234,Delhivery,2023-12-21,2023-12-23,Returned
15235,15235,BlueDart,2025-04-24,2025-04-25,Delivered
15236,15236,XpressBees,2023-05-06,2023-05-12,Delivered
15237,15237,DTDC,2024-03-16,2024-03-19,Delivered
15238,15238,Delhivery,2023-11-25,2023-12-02,Delivered
15239,15239,XpressBees,2026-02-03,2026-02-05,Delivered
15240,15240,XpressBees,2023-04-21,2023-04-26,Delivered
15241,15241,Delhivery,2026-09-20,2026-09-23,Delivered
15242,15242,Delhivery,2023-08-20,2023-08-22,Delivered
15243,15243,BlueDart,2026-12-25,2027-01-01,Returned
15244,15244,BlueDart,2023-11-05,2023-11-09,Delivered
15245,15245,Delhivery,2025-08-25,2025-08-31,Pending
15246,15246,DTDC,2026-09-04,2026-09-08,Returned
15247,15247,DTDC,2024-09-25,2024-09-26,Delivered
15248,15248,Ecom Express,2024-05-01,2024-05-03,Delivered
15249,15249,Ecom Express,2026-11-17,2026-11-24,In Transit
15250,15250,BlueDart,2025-12-05,2025-12-07,Delivered
15251,15251,Ecom Express,2025-12-05,2025-12-09,Delivered
15252,15252,XpressBees,2025-11-21,2025-11-22,Delivered
15253,15253,XpressBees,2024-08-03,2024-08-09,Delivered
15254,15254,Ecom Express,2023-02-18,2023-02-23,Delivered
15255,15255,DTDC,2023-08-10,2023-08-14,Delivered
15256,15256,XpressBees,2025-07-24,2025-07-31,Delivered
15257,15257,BlueDart,2024-07-02,2024-07-06,In Transit
15258,15258,XpressBees,2024-07-22,2024-07-26,Delivered
15259,15259,Ecom Express,2024-08-17,2024-08-22,Delivered
15260,15260,DTDC,2023-10-27,2023-10-30,Delivered
15261,15261,BlueDart,2024-07-19,2024-07-21,Delivered
15262,15262,BlueDart,2026-09-24,2026-09-28,Delivered
15263,15263,DTDC,2023-12-05,2023-12-10,Delivered
15264,15264,BlueDart,2023-07-26,2023-08-02,Delivered
15265,15265,Ecom Express,2026-10-26,2026-11-01,Pending
15266,15266,Delhivery,2025-01-20,2025-01-24,Delivered
15267,15267,XpressBees,2026-10-09,2026-10-11,Delivered
15268,15268,DTDC,2025-11-29,2025-12-06,In Transit
15269,15269,BlueDart,2024-02-02,2024-02-03,Delivered
15270,15270,XpressBees,2023-11-23,2023-11-24,Delivered
15271,15271,XpressBees,2025-08-28,2025-09-03,Delivered
15272,15272,Delhivery,2025-01-04,2025-01-08,Delivered
15273,15273,DTDC,2025-05-25,2025-05-29,Delivered
15274,15274,Ecom Express,2023-10-09,2023-10-12,Delivered
15275,15275,BlueDart,2025-09-06,2025-09-13,Delivered
15276,15276,Ecom Express,2023-05-13,2023-05-19,Delivered
15277,15277,XpressBees,2023-10-02,2023-10-07,In Transit
15278,15278,XpressBees,2025-03-22,2025-03-25,Delivered
15279,15279,Ecom Express,2024-02-26,2024-03-03,Delivered
15280,15280,Ecom Express,2025-01-20,2025-01-21,Delivered
15281,15281,Delhivery,2026-11-16,2026-11-22,Delivered
15282,15282,Ecom Express,2026-07-05,2026-07-12,Delivered
15283,15283,DTDC,2026-05-07,2026-05-09,Delivered
15284,15284,Ecom Express,2025-03-13,2025-03-18,Pending
15285,15285,XpressBees,2025-02-11,2025-02-15,In Transit
15286,15286,Ecom Express,2024-12-12,2024-12-15,In Transit
15287,15287,BlueDart,2026-09-27,2026-10-03,Delivered
15288,15288,XpressBees,2025-08-07,2025-08-12,In Transit
15289,15289,BlueDart,2023-12-26,2023-12-30,Delivered
15290,15290,Delhivery,2025-08-24,2025-08-28,Delivered
15291,15291,DTDC,2026-01-07,2026-01-13,Delivered
15292,15292,BlueDart,2023-10-29,2023-11-04,Delivered
15293,15293,Ecom Express,2025-10-30,2025-11-04,Delivered
15294,15294,XpressBees,2026-04-02,2026-04-04,Pending
15295,15295,Delhivery,2026-11-18,2026-11-20,Delivered
15296,15296,DTDC,2024-10-05,2024-10-11,Delivered
15297,15297,Ecom Express,2026-06-08,2026-06-10,Delivered
15298,15298,DTDC,2023-01-17,2023-01-21,Delivered
15299,15299,DTDC,2025-10-19,2025-10-22,Delivered
15300,15300,DTDC,2024-09-24,2024-09-28,Delivered
15301,15301,DTDC,2024-08-21,2024-08-28,In Transit
15302,15302,Ecom Express,2023-11-20,2023-11-23,Pending
15303,15303,BlueDart,2023-07-28,2023-08-01,Delivered
15304,15304,BlueDart,2024-11-01,2024-11-04,Delivered
15305,15305,Delhivery,2026-01-17,2026-01-18,In Transit
15306,15306,Ecom Express,2025-03-04,2025-03-09,In Transit
15307,15307,Delhivery,2025-04-26,2025-04-28,Delivered
15308,15308,DTDC,2025-08-01,2025-08-02,Delivered
15309,15309,XpressBees,2026-05-01,2026-05-06,Pending
15310,15310,DTDC,2024-11-23,2024-11-25,Delivered
15311,15311,BlueDart,2026-10-09,2026-10-13,Delivered
15312,15312,BlueDart,2025-05-10,2025-05-12,Delivered
15313,15313,Ecom Express,2025-01-24,2025-01-31,Delivered
15314,15314,DTDC,2024-12-13,2024-12-19,Delivered
15315,15315,Ecom Express,2025-10-30,2025-11-05,Delivered
15316,15316,XpressBees,2024-07-21,2024-07-25,Pending
15317,15317,Delhivery,2023-04-01,2023-04-06,Delivered
15318,15318,XpressBees,2024-01-11,2024-01-18,Delivered
15319,15319,Ecom Express,2024-11-29,2024-12-04,Delivered
15320,15320,BlueDart,2024-11-09,2024-11-13,Delivered
15321,15321,XpressBees,2024-06-27,2024-06-29,Delivered
15322,15322,XpressBees,2026-06-11,2026-06-15,Delivered
15323,15323,XpressBees,2023-07-30,2023-08-03,Returned
15324,15324,BlueDart,2025-09-28,2025-10-01,Delivered
15325,15325,XpressBees,2026-02-02,2026-02-05,Delivered
15326,15326,XpressBees,2025-06-13,2025-06-14,Delivered
15327,15327,Delhivery,2024-02-11,2024-02-16,Delivered
15328,15328,Ecom Express,2025-11-11,2025-11-18,Delivered
15329,15329,DTDC,2026-03-15,2026-03-17,Delivered
15330,15330,Ecom Express,2024-04-02,2024-04-04,Pending
15331,15331,Ecom Express,2024-11-11,2024-11-18,Delivered
15332,15332,BlueDart,2023-05-11,2023-05-12,Delivered
15333,15333,DTDC,2023-03-16,2023-03-23,Delivered
15334,15334,BlueDart,2025-11-21,2025-11-24,Delivered
15335,15335,BlueDart,2024-01-21,2024-01-26,Returned
15336,15336,BlueDart,2023-03-09,2023-03-16,Delivered
15337,15337,DTDC,2026-08-10,2026-08-12,Delivered
15338,15338,DTDC,2023-07-20,2023-07-21,Delivered
15339,15339,XpressBees,2023-08-31,2023-09-05,Pending
15340,15340,BlueDart,2024-11-02,2024-11-06,Delivered
15341,15341,DTDC,2026-09-28,2026-10-03,Delivered
15342,15342,Ecom Express,2025-12-14,2025-12-15,Delivered
15343,15343,Ecom Express,2025-12-12,2025-12-18,In Transit
15344,15344,DTDC,2025-09-23,2025-09-29,Delivered
15345,15345,XpressBees,2024-03-03,2024-03-06,Delivered
15346,15346,Delhivery,2026-09-09,2026-09-14,Returned
15347,15347,XpressBees,2026-09-17,2026-09-21,In Transit
15348,15348,Ecom Express,2026-12-12,2026-12-17,Delivered
15349,15349,BlueDart,2023-02-18,2023-02-22,Delivered
15350,15350,BlueDart,2024-05-27,2024-05-29,Delivered
15351,15351,Ecom Express,2026-02-20,2026-02-24,Delivered
15352,15352,DTDC,2025-09-08,2025-09-10,Delivered
15353,15353,Delhivery,2026-08-30,2026-09-02,Delivered
15354,15354,Delhivery,2024-06-26,2024-06-27,In Transit
15355,15355,BlueDart,2025-01-21,2025-01-27,Delivered
15356,15356,Ecom Express,2026-01-31,2026-02-07,Delivered
15357,15357,Ecom Express,2026-03-09,2026-03-10,Pending
15358,15358,BlueDart,2025-11-09,2025-11-13,Delivered
15359,15359,Ecom Express,2026-02-06,2026-02-08,Delivered
15360,15360,Ecom Express,2023-09-15,2023-09-19,Delivered
15361,15361,Ecom Express,2025-08-02,2025-08-03,Delivered
15362,15362,Ecom Express,2025-11-10,2025-11-13,Pending
15363,15363,Delhivery,2023-03-13,2023-03-20,In Transit
15364,15364,DTDC,2024-07-01,2024-07-04,Delivered
15365,15365,Ecom Express,2026-07-10,2026-07-13,Delivered
15366,15366,DTDC,2024-10-19,2024-10-23,Delivered
15367,15367,BlueDart,2026-10-22,2026-10-26,Pending
15368,15368,Ecom Express,2025-09-18,2025-09-24,Delivered
15369,15369,Delhivery,2024-09-16,2024-09-18,Delivered
15370,15370,XpressBees,2023-03-16,2023-03-20,Delivered
15371,15371,Delhivery,2026-11-22,2026-11-26,Delivered
15372,15372,BlueDart,2023-05-09,2023-05-16,In Transit
15373,15373,DTDC,2026-08-28,2026-08-30,In Transit
15374,15374,DTDC,2024-08-14,2024-08-17,Delivered
15375,15375,BlueDart,2023-02-19,2023-02-25,Delivered
15376,15376,BlueDart,2026-07-06,2026-07-13,Delivered
15377,15377,XpressBees,2025-10-19,2025-10-23,Delivered
15378,15378,XpressBees,2026-01-15,2026-01-17,Delivered
15379,15379,Ecom Express,2025-12-26,2026-01-01,Delivered
15380,15380,DTDC,2026-11-21,2026-11-28,Delivered
15381,15381,Ecom Express,2026-10-13,2026-10-16,In Transit
15382,15382,BlueDart,2023-11-08,2023-11-11,Delivered
15383,15383,XpressBees,2025-05-05,2025-05-07,Delivered
15384,15384,BlueDart,2023-01-27,2023-02-01,Delivered
15385,15385,DTDC,2023-09-08,2023-09-15,Returned
15386,15386,Delhivery,2025-08-07,2025-08-11,Delivered
15387,15387,XpressBees,2023-02-04,2023-02-09,In Transit
15388,15388,Delhivery,2025-03-19,2025-03-21,Delivered
15389,15389,Delhivery,2024-11-08,2024-11-15,Pending
15390,15390,Delhivery,2026-09-12,2026-09-17,Delivered
15391,15391,DTDC,2024-08-28,2024-09-03,Delivered
15392,15392,BlueDart,2026-03-23,2026-03-25,Pending
15393,15393,DTDC,2024-04-05,2024-04-12,Returned
15394,15394,Ecom Express,2027-01-02,2027-01-03,Delivered
15395,15395,Ecom Express,2024-06-26,2024-06-29,Delivered
15396,15396,DTDC,2023-11-07,2023-11-11,Delivered
15397,15397,BlueDart,2024-02-07,2024-02-09,Delivered
15398,15398,Ecom Express,2026-09-15,2026-09-17,Delivered
15399,15399,XpressBees,2026-05-11,2026-05-16,Delivered
15400,15400,Ecom Express,2026-06-02,2026-06-09,Delivered
15401,15401,Ecom Express,2024-01-09,2024-01-10,Delivered
15402,15402,Delhivery,2025-11-28,2025-11-29,Delivered
15403,15403,BlueDart,2025-02-28,2025-03-07,Delivered
15404,15404,XpressBees,2023-08-30,2023-09-05,Delivered
15405,15405,DTDC,2025-12-03,2025-12-08,Pending
15406,15406,Ecom Express,2025-02-11,2025-02-15,Pending
15407,15407,DTDC,2023-01-20,2023-01-23,Delivered
15408,15408,Ecom Express,2024-10-28,2024-11-02,In Transit
15409,15409,DTDC,2025-12-18,2025-12-24,Delivered
15410,15410,XpressBees,2025-03-09,2025-03-13,Delivered
15411,15411,BlueDart,2025-10-03,2025-10-06,Delivered
15412,15412,Ecom Express,2025-04-08,2025-04-15,Delivered
15413,15413,BlueDart,2026-07-26,2026-07-28,Delivered
15414,15414,Ecom Express,2026-09-26,2026-09-27,Delivered
15415,15415,XpressBees,2026-05-04,2026-05-09,Delivered
15416,15416,Delhivery,2026-01-04,2026-01-08,Delivered
15417,15417,Ecom Express,2024-03-30,2024-04-01,Pending
15418,15418,Ecom Express,2025-04-15,2025-04-21,Pending
15419,15419,DTDC,2025-07-27,2025-08-03,In Transit
15420,15420,Delhivery,2026-09-25,2026-09-27,Pending
15421,15421,DTDC,2024-10-09,2024-10-15,In Transit
15422,15422,XpressBees,2025-07-26,2025-07-28,Delivered
15423,15423,DTDC,2024-03-21,2024-03-23,Delivered
15424,15424,Delhivery,2025-05-11,2025-05-12,Delivered
15425,15425,DTDC,2024-05-01,2024-05-03,Pending
15426,15426,DTDC,2024-03-30,2024-04-03,Delivered
15427,15427,BlueDart,2023-10-06,2023-10-13,Delivered
15428,15428,BlueDart,2024-07-08,2024-07-09,Delivered
15429,15429,Delhivery,2024-08-05,2024-08-09,Delivered
15430,15430,Ecom Express,2026-02-25,2026-03-02,In Transit
15431,15431,Delhivery,2024-10-27,2024-11-03,Delivered
15432,15432,Delhivery,2025-05-16,2025-05-17,Delivered
15433,15433,BlueDart,2025-02-12,2025-02-19,Delivered
15434,15434,DTDC,2024-11-10,2024-11-15,Delivered
15435,15435,Delhivery,2023-02-07,2023-02-10,Delivered
15436,15436,BlueDart,2026-07-03,2026-07-10,Delivered
15437,15437,BlueDart,2025-02-03,2025-02-09,In Transit
15438,15438,Ecom Express,2026-05-30,2026-06-03,Delivered
15439,15439,Ecom Express,2024-05-09,2024-05-13,Returned
15440,15440,DTDC,2024-10-21,2024-10-27,Delivered
15441,15441,BlueDart,2026-07-27,2026-08-03,Delivered
15442,15442,XpressBees,2025-04-26,2025-05-01,Pending
15443,15443,DTDC,2026-09-06,2026-09-10,Delivered
15444,15444,XpressBees,2023-07-13,2023-07-15,Delivered
15445,15445,Delhivery,2024-03-07,2024-03-10,Delivered
15446,15446,XpressBees,2025-04-17,2025-04-20,Delivered
15447,15447,DTDC,2025-02-27,2025-02-28,Delivered
15448,15448,Delhivery,2024-09-26,2024-09-30,Delivered
15449,15449,DTDC,2025-11-02,2025-11-03,Delivered
15450,15450,DTDC,2024-12-27,2024-12-30,Delivered
15451,15451,XpressBees,2023-05-16,2023-05-19,Pending
15452,15452,BlueDart,2024-07-05,2024-07-11,Delivered
15453,15453,XpressBees,2025-02-27,2025-03-02,Delivered
15454,15454,DTDC,2025-03-31,2025-04-04,Delivered
15455,15455,Delhivery,2024-11-24,2024-11-29,Delivered
15456,15456,Ecom Express,2025-02-12,2025-02-16,Delivered
15457,15457,Ecom Express,2026-10-20,2026-10-25,Delivered
15458,15458,BlueDart,2026-01-28,2026-01-29,Delivered
15459,15459,BlueDart,2025-06-25,2025-07-02,Delivered
15460,15460,XpressBees,2026-06-01,2026-06-05,Delivered
15461,15461,DTDC,2023-11-15,2023-11-17,In Transit
15462,15462,DTDC,2026-02-25,2026-03-01,Delivered
15463,15463,Delhivery,2026-12-18,2026-12-24,Delivered
15464,15464,Delhivery,2026-10-30,2026-11-04,Pending
15465,15465,BlueDart,2024-12-23,2024-12-28,Delivered
15466,15466,BlueDart,2023-03-01,2023-03-04,Delivered
15467,15467,Delhivery,2026-06-03,2026-06-05,Delivered
15468,15468,XpressBees,2025-05-25,2025-06-01,Delivered
15469,15469,DTDC,2025-10-18,2025-10-20,Delivered
15470,15470,Ecom Express,2025-06-17,2025-06-21,Delivered
15471,15471,DTDC,2026-09-18,2026-09-19,Delivered
15472,15472,DTDC,2026-10-09,2026-10-10,Delivered
15473,15473,Delhivery,2025-11-04,2025-11-10,Delivered
15474,15474,BlueDart,2023-02-04,2023-02-07,Delivered
15475,15475,BlueDart,2026-09-09,2026-09-12,Delivered
15476,15476,Ecom Express,2025-10-15,2025-10-18,Delivered
15477,15477,BlueDart,2026-02-10,2026-02-12,Delivered
15478,15478,XpressBees,2024-05-31,2024-06-04,Delivered
15479,15479,DTDC,2024-11-02,2024-11-05,In Transit
15480,15480,BlueDart,2025-11-03,2025-11-09,Pending
15481,15481,XpressBees,2025-05-11,2025-05-15,Returned
15482,15482,Ecom Express,2023-09-27,2023-10-03,Delivered
15483,15483,XpressBees,2025-09-02,2025-09-04,Delivered
15484,15484,Delhivery,2025-05-01,2025-05-04,Delivered
