InventoryID,ProductID,StoreID,StockAvailable,ReorderLevel,LastRestocked
5890,342,79,552,128,2024-11-29
5891,451,70,698,57,2026-04-07
5892,654,36,301,114,2023-01-18
5893,942,37,373,99,2023-02-18
5894,833,45,115,136,2023-06-07
5895,60,25,188,130,2024-05-28
5896,570,72,440,85,2023-12-15
5897,440,41,531,112,2025-10-04
5898,406,29,722,127,2024-11-05
5899,739,31,558,94,2024-12-13
5900,914,44,681,139,2024-07-25
5901,783,45,259,75,2024-07-21
5902,297,77,74,52,2026-04-03
5903,880,69,71,36,2025-12-12
5904,883,54,727,102,2025-09-10
5905,267,38,353,105,2026-03-25
5906,529,34,44,54,2024-09-11
5907,257,72,460,45,2024-05-07
5908,629,8,726,92,2025-04-10
5909,789,61,750,96,2024-03-26
5910,360,59,486,40,2023-01-05
5911,932,68,76,77,2024-05-29
5912,236,62,606,44,2023-08-05
5913,252,58,393,62,2024-07-04
5914,108,33,401,121,2023-11-09
5915,295,47,731,23,2023-02-11
5916,226,68,542,147,2023-07-28
5917,568,10,757,101,2025-02-13
5918,18,4,625,132,2023-09-01
5919,365,3,42,148,2023-02-01
5920,665,21,240,20,2025-10-30
5921,399,32,268,75,2023-07-06
5922,551,35,640,32,2025-10-23
5923,321,7,336,134,2024-08-22
5924,713,39,592,83,2024-06-14
5925,161,11,367,29,2023-09-05
5926,638,64,100,94,2023-05-31
5927,977,28,6,29,2025-08-04
5928,562,15,55,126,2025-07-01
5929,940,66,15,41,2024-04-15
5930,239,62,782,89,2025-08-25
5931,188,8,699,98,2023-02-14
5932,469,33,785,20,2024-02-16
5933,1,36,84,138,2025-05-05
5934,412,54,379,73,2023-02-15
5935,662,5,104,92,2023-06-17
5936,942,49,685,79,2026-01-21
5937,949,5,530,98,2025-04-20
5938,423,16,54,91,2023-08-31
5939,55,12,678,120,2025-09-01
5940,584,52,220,29,2024-03-03
5941,301,72,744,108,2026-01-16
5942,884,49,293,101,2023-07-17
5943,705,65,342,71,2025-08-28
5944,657,21,157,94,2024-05-16
5945,454,28,296,140,2024-10-26
5946,870,72,687,22,2023-12-28
5947,747,31,477,63,2026-03-18
5948,476,55,38,96,2023-07-06
5949,366,69,329,109,2023-10-01
5950,769,8,735,47,2023-04-21
5951,610,74,15,49,2024-05-30
5952,526,55,40,74,2024-04-07
5953,628,49,427,22,2024-10-12
5954,181,54,682,78,2023-09-10
5955,783,11,697,138,2026-03-27
5956,536,58,418,64,2024-05-28
5957,573,35,772,61,2025-01-11
5958,620,58,296,137,2025-06-11
5959,760,30,790,87,2023-11-21
5960,295,75,774,114,2023-06-24
5961,978,31,322,126,2023-05-07
5962,500,42,434,81,2025-12-11
5963,479,67,477,105,2023-11-16
5964,551,18,757,136,2024-04-08
5965,334,63,192,110,2023-11-24
5966,231,66,638,38,2025-11-03
5967,225,61,725,145,2023-01-07
5968,973,26,448,54,2025-01-15
5969,742,73,293,36,2024-12-27
5970,436,57,636,60,2024-05-06
5971,806,36,472,32,2025-08-08
5972,484,17,127,91,2024-02-27
5973,247,45,40,74,2023-12-02
5974,758,76,711,111,2023-01-18
5975,987,74,348,57,2024-06-16
5976,312,57,619,77,2025-02-27
5977,525,80,80,47,2023-10-22
5978,527,72,166,60,2025-06-19
5979,973,78,369,50,2023-10-16
5980,971,13,162,81,2023-04-20
5981,79,51,727,100,2025-04-21
5982,601,39,761,82,2024-12-30
5983,126,37,221,98,2023-06-10
5984,512,51,381,142,2025-11-26
5985,492,29,155,120,2024-03-03
5986,402,60,86,86,2025-02-27
5987,302,42,443,137,2025-03-06
5988,375,7,551,96,2024-07-17
5989,178,59,102,73,2025-07-09
5990,661,67,187,142,2025-04-04
5991,667,29,233,40,2023-08-05
5992,599,50,141,83,2025-03-27
5993,148,58,758,95,2025-05-14
5994,197,66,326,132,2025-03-13
5995,955,71,411,68,2023-03-28
5996,175,27,400,33,2025-03-22
5997,925,31,34,79,2023-05-17
5998,962,44,643,131,2024-01-12
5999,751,40,71,57,2025-11-06
6000,562,76,630,79,2025-04-20
6001,188,8,142,120,2024-08-08
6002,642,64,488,111,2023-02-12
6003,362,16,284,31,2025-09-23
6004,106,44,559,103,2025-12-16
6005,5,59,667,146,2023-06-11
6006,209,59,292,146,2025-12-14
6007,455,80,102,118,2025-08-30
6008,876,76,543,76,2025-11-27
6009,695,4,507,62,2026-02-06
6010,438,27,434,37,2023-12-03
6011,77,5,706,104,2025-07-08
6012,803,42,291,112,2024-07-26
6013,320,27,253,46,2024-09-01
6014,483,43,672,57,2024-02-24
6015,697,69,597,22,2024-07-25
6016,161,54,127,100,2023-04-20
6017,725,50,517,53,2023-09-13
6018,147,7,55,55,2023-05-05
6019,498,28,667,69,2025-08-01
6020,273,8,567,79,2025-01-19
6021,797,21,144,33,2023-11-02
6022,747,2,553,70,2026-03-21
6023,317,39,677,118,2024-01-15
6024,102,5,561,94,2024-08-06
6025,582,30,340,140,2026-01-03
6026,532,4,541,54,2026-04-11
6027,334,80,298,65,2024-04-07
6028,999,47,44,49,2023-07-09
6029,112,73,665,56,2023-09-03
6030,406,19,519,107,2025-10-26
6031,627,38,516,47,2024-08-23
6032,98,34,756,67,2024-03-06
6033,836,56,161,138,2024-11-20
6034,495,29,211,124,2025-10-18
6035,725,46,574,50,2023-02-26
6036,869,79,0,49,2023-12-16
6037,814,78,89,122,2024-11-09
6038,358,68,547,51,2024-02-15
6039,641,74,138,132,2023-09-04
6040,970,24,377,63,2024-03-15
6041,282,11,219,25,2026-04-13
6042,75,38,775,99,2024-09-02
6043,176,68,228,83,2024-05-15
6044,134,22,385,123,2025-09-11
6045,74,71,602,46,2025-05-17
6046,489,11,652,41,2023-07-26
6047,406,10,379,56,2025-10-18
6048,957,34,125,28,2025-05-17
6049,654,74,748,57,2025-08-30
6050,155,43,206,37,2026-03-06
6051,376,26,50,134,2024-06-14
6052,209,19,291,75,2024-09-19
6053,36,33,497,94,2023-08-18
6054,868,15,748,111,2023-08-27
6055,781,15,211,97,2023-05-30
6056,98,61,168,130,2025-01-21
6057,541,25,400,129,2025-04-18
6058,614,9,476,24,2024-05-24
6059,422,42,424,115,2024-06-15
6060,729,30,416,34,2024-09-30
6061,653,31,78,139,2025-08-13
6062,255,43,158,49,2024-05-13
6063,211,47,18,61,2024-03-04
6064,37,17,342,60,2025-03-10
6065,957,39,609,65,2025-02-03
6066,994,54,587,132,2023-09-25
6067,586,37,323,24,2024-03-23
6068,537,38,342,110,2025-11-04
6069,915,19,384,71,2023-12-29
6070,197,53,221,63,2023-12-26
6071,733,58,581,115,2024-09-01
6072,638,73,214,98,2025-02-28
6073,954,53,6,141,2024-03-08
6074,437,14,119,40,2024-04-29
6075,617,60,227,35,2024-03-30
6076,785,28,381,65,2025-02-05
6077,594,29,644,141,2023-05-01
6078,402,34,347,54,2023-04-26
6079,113,44,518,76,2026-04-06
6080,327,65,315,89,2025-09-16
6081,166,75,225,62,2023-04-09
6082,971,31,590,114,2024-07-08
6083,88,67,593,126,2023-03-12
6084,738,61,625,58,2023-10-18
6085,279,63,612,25,2025-11-29
6086,118,4,474,66,2026-02-15
6087,47,80,373,88,2023-09-20
6088,331,16,316,113,2025-05-24
6089,520,55,536,131,2023-05-19
6090,263,60,177,145,2025-10-30
6091,246,60,207,114,2024-08-16
6092,132,10,248,88,2026-01-23
6093,359,35,715,111,2024-01-16
6094,799,27,470,23,2025-06-09
6095,162,6,56,138,2024-12-20
6096,907,48,90,126,2026-03-04
6097,157,4,629,115,2023-05-26
6098,932,45,89,71,2025-12-08
6099,75,5,206,66,2026-03-04
6100,608,72,557,27,2025-12-21
6101,385,27,420,108,2025-08-05
6102,855,3,390,26,2024-11-13
6103,131,44,686,29,2024-05-10
6104,572,16,734,100,2025-01-01
6105,30,67,347,95,2024-09-03
6106,398,37,674,59,2023-01-24
6107,132,18,795,138,2025-06-04
6108,967,77,458,62,2025-06-03
6109,998,23,791,138,2025-08-06
6110,860,28,555,59,2025-10-31
6111,339,74,518,89,2023-01-06
6112,710,68,612,131,2023-01-04
6113,920,47,413,143,2023-10-01
6114,77,29,440,70,2024-04-02
6115,235,55,757,93,2023-01-06
6116,520,18,366,70,2025-08-24
6117,429,36,15,132,2025-11-22
6118,452,62,169,72,2025-03-11
6119,816,73,774,84,2024-01-23
6120,437,74,645,127,2024-01-25
6121,826,46,379,129,2024-01-11
6122,567,66,390,102,2023-08-15
6123,360,42,465,81,2023-03-02
6124,140,33,323,125,2024-08-26
6125,224,78,238,111,2024-08-15
6126,862,23,269,57,2023-07-08
6127,601,74,650,125,2025-09-01
6128,9,25,163,121,2025-02-24
6129,905,80,426,134,2026-02-25
6130,773,64,363,148,2023-02-12
6131,987,5,166,39,2023-09-30
6132,35,53,715,75,2024-05-09
6133,309,20,567,134,2024-01-24
6134,399,32,535,72,2023-01-29
6135,693,59,770,119,2023-12-21
6136,3,61,371,72,2023-04-29
6137,889,75,297,140,2023-09-19
6138,757,54,44,74,2023-07-02
6139,292,67,721,26,2023-05-23
6140,113,1,469,38,2023-05-24
6141,630,1,466,73,2024-07-04
6142,614,2,606,38,2023-09-10
6143,925,57,683,85,2025-11-26
6144,608,34,219,50,2023-01-14
6145,524,28,648,35,2024-07-20
6146,822,46,513,113,2025-06-09
6147,173,53,334,99,2025-05-16
6148,791,36,389,115,2023-08-08
6149,232,21,381,45,2024-09-09
6150,454,14,395,47,2024-06-02
6151,963,15,437,43,2024-12-28
6152,74,17,513,95,2023-02-01
6153,714,4,675,145,2023-09-23
6154,683,43,342,105,2023-01-01
6155,233,80,355,46,2025-03-29
6156,226,76,619,110,2024-08-01
6157,98,23,410,82,2025-10-01
6158,822,33,152,21,2024-12-18
6159,706,27,174,115,2025-11-05
6160,192,56,293,37,2025-12-24
6161,197,32,714,59,2026-01-04
6162,75,34,252,62,2024-02-10
6163,457,16,148,46,2023-08-06
6164,230,24,315,47,2025-08-13
6165,171,13,746,26,2024-11-15
6166,176,27,23,54,2026-03-20
6167,705,41,593,22,2026-02-22
6168,225,39,1,81,2024-02-09
6169,720,36,401,24,2025-01-09
6170,252,42,587,128,2024-10-05
6171,192,11,81,106,2024-03-23
6172,270,44,36,143,2026-01-11
6173,497,67,73,95,2025-07-31
6174,515,47,293,31,2023-11-14
6175,675,22,688,102,2025-01-29
6176,723,20,300,20,2024-03-04
6177,205,22,326,150,2024-05-03
6178,848,76,271,58,2023-05-19
6179,323,33,175,142,2023-04-25
6180,562,37,681,120,2024-10-11
6181,560,10,575,95,2023-11-04
6182,900,67,499,27,2025-05-18
6183,401,31,440,150,2025-10-20
6184,307,77,349,47,2024-04-18
6185,925,24,5,136,2023-09-18
6186,611,5,753,81,2024-02-14
6187,349,14,475,142,2025-06-16
6188,243,62,570,45,2024-06-04
6189,653,32,554,46,2023-04-02
6190,217,43,658,36,2023-01-08
6191,785,36,720,102,2025-06-11
6192,445,62,583,86,2023-02-05
6193,536,61,798,41,2025-10-13
6194,465,67,599,86,2024-05-03
6195,29,13,548,69,2024-04-28
6196,444,34,138,39,2024-10-20
6197,102,78,402,62,2024-01-13
6198,577,10,721,71,2025-10-17
6199,165,58,341,21,2023-10-09
6200,109,36,487,91,2023-12-14
6201,301,65,498,142,2025-08-13
6202,584,67,459,114,2025-02-22
6203,732,77,555,80,2023-09-11
6204,577,62,573,67,2025-01-18
6205,354,47,59,35,2024-01-24
6206,815,63,339,110,2024-03-14
6207,963,33,232,55,2025-02-11
6208,546,57,560,44,2023-06-22
6209,217,25,361,74,2024-03-02
6210,928,69,682,85,2025-10-30
6211,282,9,225,123,2023-04-22
6212,254,9,704,127,2024-09-22
6213,480,74,282,120,2024-07-29
6214,202,78,266,89,2026-02-19
6215,58,59,25,44,2024-09-29
6216,814,23,158,71,2024-11-14
6217,752,5,79,140,2024-08-12
6218,247,56,445,110,2025-06-11
6219,525,43,156,89,2024-10-08
6220,634,37,33,104,2026-03-18
6221,544,52,308,52,2026-01-20
6222,976,8,33,22,2023-02-13
6223,545,78,581,150,2024-12-09
6224,515,60,133,131,2024-02-13
6225,401,5,259,41,2024-02-02
6226,750,56,507,68,2023-01-21
6227,940,40,101,95,2024-07-18
6228,500,78,168,123,2024-11-23
6229,22,59,286,94,2025-04-21
6230,66,10,624,55,2025-10-23
6231,877,44,34,122,2025-03-10
6232,427,39,662,68,2023-06-06
6233,22,54,256,58,2024-09-25
6234,810,44,625,75,2023-03-19
6235,165,35,712,136,2024-02-04
6236,770,13,331,71,2024-08-19
6237,134,52,732,42,2023-11-03
6238,305,46,339,37,2024-03-13
6239,262,18,105,118,2024-02-20
6240,769,23,497,30,2023-08-20
6241,408,56,711,147,2024-09-11
6242,462,63,225,99,2025-01-25
6243,647,30,776,137,2024-09-15
6244,99,13,284,29,2024-04-25
6245,35,73,626,114,2025-02-13
6246,680,42,275,82,2025-05-27
6247,214,45,263,106,2026-04-10
6248,641,20,709,40,2024-03-06
6249,512,9,405,78,2024-04-15
6250,632,72,140,64,2023-10-11
6251,467,5,161,77,2024-08-17
6252,308,60,494,56,2025-10-28
6253,807,20,138,26,2023-04-13
6254,375,1,797,99,2023-08-06
6255,76,37,105,135,2025-07-11
6256,43,9,648,107,2024-08-31
6257,531,11,340,60,2024-02-25
6258,524,28,525,84,2025-10-12
6259,272,56,487,134,2025-12-10
6260,6,28,339,138,2024-01-01
6261,350,40,621,121,2024-05-22
6262,89,58,92,85,2025-09-28
6263,359,43,510,121,2023-04-28
6264,229,6,271,90,2023-04-13
6265,452,64,93,46,2023-03-18
6266,573,17,515,84,2025-01-21
6267,991,24,775,134,2024-08-10
6268,445,66,784,74,2025-09-14
6269,960,65,538,73,2025-06-22
6270,635,40,756,87,2023-08-01
6271,179,18,302,84,2024-07-04
6272,431,67,303,149,2024-07-23
6273,391,33,302,101,2025-07-08
6274,430,40,644,136,2025-01-05
6275,167,22,533,133,2023-10-11
6276,862,38,144,143,2024-03-30
6277,599,34,83,122,2024-01-06
6278,614,11,519,133,2025-03-19
6279,399,80,686,93,2025-02-15
6280,940,46,541,35,2026-03-02
6281,966,16,62,143,2025-03-18
6282,918,66,131,143,2023-02-20
6283,367,28,325,89,2024-01-25
6284,502,76,682,70,2026-03-02
6285,437,72,178,35,2026-03-05
6286,611,27,453,137,2024-10-06
6287,93,36,732,31,2023-06-19
6288,969,38,100,37,2026-03-25
6289,296,43,407,25,2024-01-24
6290,340,11,246,83,2023-03-21
6291,680,4,16,97,2023-02-27
6292,277,29,526,74,2024-04-21
6293,134,20,250,123,2025-10-18
6294,332,64,352,103,2026-03-10
6295,386,14,777,39,2023-11-15
6296,410,60,493,65,2023-06-04
6297,616,10,284,110,2025-04-15
6298,340,26,550,118,2025-08-02
6299,471,43,43,69,2025-06-22
6300,154,1,298,62,2025-12-13
6301,276,62,215,63,2024-06-20
6302,548,26,116,148,2025-01-14
6303,986,46,54,62,2023-01-16
6304,849,46,155,67,2025-05-23
6305,640,55,522,47,2024-03-15
6306,949,71,318,78,2024-11-27
6307,288,44,652,87,2025-08-01
6308,830,66,732,104,2024-04-19
6309,524,18,597,124,2025-09-08
6310,886,29,99,145,2023-06-24
6311,144,3,260,140,2025-10-09
6312,183,6,467,125,2025-09-23
6313,563,3,247,91,2023-08-07
6314,8,15,754,119,2023-08-01
6315,362,65,430,22,2026-03-21
6316,171,70,363,45,2024-10-20
6317,962,6,780,136,2023-04-24
6318,83,20,137,138,2023-01-13
6319,593,13,258,117,2023-06-22
6320,689,3,484,23,2026-01-13
6321,702,60,211,130,2023-02-08
6322,160,49,327,49,2024-01-26
6323,365,18,599,109,2025-11-06
6324,790,36,240,79,2023-12-28
6325,515,40,185,61,2023-05-08
6326,469,57,80,85,2025-09-25
6327,168,65,469,136,2024-02-15
6328,579,74,552,31,2025-07-16
6329,869,72,585,63,2024-06-08
6330,679,46,143,71,2023-10-19
6331,17,22,767,97,2024-03-11
6332,283,26,95,50,2024-04-30
6333,486,28,694,115,2025-05-09
6334,212,12,122,137,2024-11-29
6335,403,50,511,99,2026-02-05
6336,853,66,454,68,2025-01-18
6337,328,8,457,70,2025-05-19
6338,488,16,340,113,2024-06-26
6339,101,65,282,43,2023-09-03
6340,552,5,696,71,2025-11-30
6341,417,53,585,47,2025-07-01
6342,958,63,117,70,2023-09-19
6343,55,65,659,22,2025-03-12
6344,71,18,197,111,2023-06-26
6345,693,39,395,56,2023-03-11
6346,590,60,749,150,2023-06-26
6347,830,33,164,91,2025-10-07
6348,554,23,662,98,2026-01-24
6349,613,66,412,56,2023-12-10
6350,174,6,327,88,2023-07-08
6351,87,53,714,96,2023-05-01
6352,761,33,660,37,2023-03-24
6353,249,11,39,24,2023-11-19
6354,147,69,252,124,2023-10-12
6355,912,80,159,138,2023-12-14
6356,928,49,708,82,2023-11-17
6357,195,43,297,138,2023-10-05
6358,867,58,522,130,2026-01-13
6359,139,38,712,139,2023-09-18
6360,394,44,97,82,2023-02-25
6361,53,13,690,146,2024-09-20
6362,719,61,7,72,2025-12-25
6363,760,50,539,103,2023-04-09
6364,67,40,688,23,2026-03-10
6365,451,12,136,76,2023-09-22
6366,321,61,357,33,2023-04-26
6367,687,77,17,135,2025-02-26
6368,248,39,626,136,2025-08-20
6369,544,5,431,132,2025-08-09
6370,264,67,309,131,2024-10-17
6371,974,77,291,130,2024-04-30
6372,342,8,479,113,2024-08-01
6373,177,67,378,102,2025-11-25
6374,675,38,135,54,2023-05-11
6375,563,7,364,37,2025-11-25
6376,101,36,292,129,2025-05-31
6377,11,67,293,80,2024-04-25
6378,135,14,484,100,2023-02-28
6379,755,44,597,59,2024-07-16
6380,498,39,5,83,2026-03-20
6381,877,73,176,126,2024-08-22
6382,828,68,414,20,2026-03-29
6383,608,41,661,109,2026-04-15
6384,567,42,108,93,2023-06-30
6385,496,1,445,143,2025-06-20
6386,319,69,188,29,2023-11-18
6387,584,57,684,142,2024-08-30
6388,120,6,797,73,2024-03-11
6389,43,36,428,41,2025-04-09
6390,708,28,59,42,2023-02-18
6391,836,15,317,90,2024-03-13
6392,111,72,700,97,2023-04-04
6393,821,28,703,108,2024-01-07
6394,662,67,384,148,2023-09-12
6395,212,61,549,93,2024-02-08
6396,458,60,217,79,2023-02-11
6397,127,70,38,33,2026-03-29
6398,108,75,132,141,2026-01-16
6399,595,53,187,82,2024-04-27
6400,761,66,610,100,2025-06-25
6401,806,55,419,55,2025-02-06
6402,965,68,656,100,2023-11-21
6403,923,66,587,107,2023-12-21
6404,447,74,243,109,2023-04-25
6405,408,49,96,133,2024-08-19
6406,852,32,150,58,2025-07-05
6407,943,10,687,89,2024-05-07
6408,824,80,570,90,2024-11-22
6409,912,70,435,125,2025-12-20
6410,664,73,297,126,2023-10-18
6411,396,78,683,126,2025-04-12
6412,178,79,443,133,2024-10-17
6413,637,2,184,128,2025-08-04
6414,44,15,218,137,2023-12-14
6415,902,48,149,39,2023-10-01
6416,244,34,91,65,2025-12-26
6417,40,9,101,119,2025-02-21
6418,108,23,423,146,2026-02-19
6419,935,4,10,21,2023-04-22
6420,496,72,248,69,2026-03-16
6421,14,43,541,69,2024-05-05
6422,936,74,609,68,2025-04-03
6423,640,9,352,93,2024-08-27
6424,612,8,580,121,2023-12-22
6425,161,74,722,87,2025-12-31
6426,557,31,102,124,2025-01-28
6427,616,17,289,57,2023-04-03
6428,328,62,636,57,2023-04-06
6429,86,78,232,69,2025-03-06
6430,22,38,543,101,2026-03-24
6431,458,73,328,138,2024-09-08
6432,572,5,536,64,2025-12-01
6433,603,18,791,58,2023-02-17
6434,325,3,702,121,2024-08-24
6435,698,15,239,100,2023-09-17
6436,881,66,167,45,2023-12-23
6437,848,3,280,121,2024-10-31
6438,62,57,502,37,2025-06-23
6439,998,48,739,35,2024-02-25
6440,901,65,619,46,2025-09-24
6441,195,27,204,104,2024-08-27
6442,674,31,247,137,2024-04-05
6443,897,9,400,107,2025-03-18
6444,947,13,182,121,2026-03-03
6445,497,76,62,64,2024-11-15
6446,681,48,731,51,2024-08-09
6447,509,37,343,69,2024-04-02
6448,475,5,321,92,2023-10-28
6449,336,3,407,57,2025-07-18
6450,812,4,667,47,2025-08-06
6451,882,3,481,139,2023-03-21
6452,587,36,522,58,2023-01-05
6453,236,18,746,37,2024-09-08
6454,658,31,800,105,2023-11-20
6455,850,6,756,49,2023-08-25
6456,203,66,271,52,2025-01-12
6457,152,50,571,112,2023-01-10
6458,564,5,618,97,2023-01-13
6459,279,66,518,97,2024-08-02
6460,843,54,731,138,2023-09-24
6461,347,54,480,75,2023-04-03
6462,120,25,528,84,2025-10-01
6463,212,33,283,129,2025-02-11
6464,216,27,537,20,2024-07-10
6465,645,80,682,146,2023-07-04
6466,981,75,688,139,2025-07-16
6467,751,29,113,98,2023-06-28
6468,565,67,553,114,2023-12-22
6469,989,15,531,97,2023-07-31
6470,580,9,463,105,2025-12-15
6471,376,53,680,149,2025-12-24
6472,850,62,481,123,2023-11-05
6473,280,14,715,51,2024-05-30
6474,780,71,506,49,2025-02-25
6475,613,62,593,68,2026-01-12
6476,563,70,299,46,2025-06-27
6477,633,69,85,126,2024-07-06
6478,962,9,204,26,2025-08-08
6479,7,44,436,109,2023-08-16
6480,650,78,569,92,2025-07-02
6481,128,50,474,143,2025-12-30
6482,276,2,574,138,2023-08-04
6483,537,44,564,69,2023-04-21
6484,585,40,275,146,2025-06-29
6485,755,79,396,48,2023-02-11
6486,886,16,606,84,2024-08-25
6487,273,20,319,103,2026-03-18
6488,952,26,49,39,2024-10-06
6489,860,27,183,34,2023-03-25
6490,295,18,672,61,2025-04-02
6491,880,9,144,20,2025-05-15
6492,1,10,610,134,2025-09-24
6493,537,31,476,122,2023-03-20
6494,503,57,96,77,2023-05-06
6495,573,52,254,125,2026-02-18
6496,46,56,782,118,2023-06-30
6497,259,30,151,81,2024-06-25
6498,937,42,715,54,2023-01-18
6499,396,16,218,20,2025-08-26
6500,633,10,25,56,2024-07-14
6501,950,14,73,75,2025-06-07
6502,189,52,79,54,2024-01-03
6503,214,40,75,45,2024-10-19
6504,89,50,744,141,2024-08-27
6505,355,29,257,102,2024-08-16
6506,206,13,61,26,2023-06-28
6507,16,33,542,22,2025-02-04
6508,2,56,486,25,2023-08-27
6509,5,45,352,43,2023-01-20
6510,654,76,89,125,2023-11-12
6511,172,21,152,147,2025-03-08
6512,48,44,146,147,2025-12-19
6513,952,35,263,140,2025-03-26
6514,66,51,504,46,2025-08-12
6515,972,21,614,127,2024-09-14
6516,292,63,525,31,2024-05-02
6517,335,67,430,98,2023-01-22
6518,221,64,268,118,2026-02-12
6519,902,25,495,21,2025-10-04
6520,201,47,633,120,2023-10-16
6521,287,41,371,130,2023-10-02
6522,974,75,56,113,2023-11-14
6523,548,47,294,120,2023-04-27
6524,284,72,376,52,2023-01-13
6525,191,59,2,57,2023-08-20
6526,952,57,220,33,2025-11-21
6527,645,6,487,112,2026-03-08
6528,345,35,314,28,2024-08-30
6529,104,41,555,37,2025-08-03
6530,64,1,529,117,2024-11-07
6531,922,25,418,61,2023-10-09
6532,379,58,228,72,2025-04-27
6533,423,19,598,47,2024-06-01
6534,690,8,189,76,2024-06-28
6535,46,73,590,102,2026-04-05
6536,495,14,237,87,2023-03-05
6537,480,44,402,54,2024-11-06
6538,96,27,604,23,2025-04-20
6539,833,33,564,29,2025-07-26
6540,239,27,191,147,2024-11-11
6541,503,16,265,59,2024-03-27
6542,181,60,29,36,2023-01-13
6543,163,7,342,77,2023-05-01
6544,569,17,586,43,2023-04-01
6545,308,38,625,89,2023-06-17
6546,361,58,512,44,2026-02-04
6547,879,35,533,88,2023-07-16
6548,300,37,550,101,2023-12-25
6549,275,52,350,35,2025-03-26
6550,813,55,568,61,2023-10-11
6551,326,56,71,31,2023-11-27
6552,725,36,175,59,2024-05-04
6553,817,31,703,131,2023-06-14
6554,23,64,756,96,2023-02-17
6555,992,38,637,119,2026-03-21
6556,952,20,600,121,2023-10-12
6557,96,39,713,132,2025-12-28
6558,770,14,797,68,2026-04-05
6559,593,47,648,122,2024-11-16
6560,61,71,56,101,2024-02-05
6561,501,11,517,31,2024-09-09
6562,132,75,385,20,2024-05-27
6563,359,54,769,91,2025-10-07
6564,201,15,302,137,2023-01-17
6565,809,39,152,66,2023-09-12
6566,753,15,523,71,2025-07-30
6567,780,37,79,52,2024-01-11
6568,762,57,668,72,2024-10-03
6569,148,15,561,142,2023-07-26
6570,163,76,559,143,2023-12-31
6571,775,23,327,132,2024-03-15
6572,40,8,775,74,2025-02-15
6573,435,50,723,90,2026-01-12
6574,208,64,283,34,2025-07-23
6575,119,32,732,139,2023-05-04
6576,835,27,288,148,2025-05-28
6577,20,28,455,79,2025-12-04
6578,444,9,524,85,2024-03-14
6579,762,34,578,106,2023-09-04
6580,129,29,16,52,2024-01-20
6581,944,42,259,114,2025-08-08
6582,343,42,511,51,2023-11-11
6583,294,37,532,119,2025-04-01
6584,834,32,171,75,2024-08-13
6585,635,69,658,93,2026-01-09
6586,766,11,200,130,2024-05-29
6587,28,26,746,99,2023-01-28
6588,52,33,167,134,2024-01-08
6589,629,3,407,26,2026-01-26
6590,555,48,268,114,2025-03-31
6591,911,27,712,116,2023-06-23
6592,826,36,293,47,2024-10-26
6593,827,44,345,31,2024-05-05
6594,189,76,261,26,2025-10-24
6595,337,70,78,35,2026-04-08
6596,110,64,144,38,2024-12-14
6597,642,32,14,129,2023-09-12
6598,914,38,235,38,2023-12-20
6599,913,75,678,150,2025-09-23
6600,43,55,439,144,2024-08-19
6601,363,75,620,74,2025-01-25
6602,547,2,788,150,2025-06-01
6603,52,8,39,30,2025-03-28
6604,203,13,659,59,2025-09-06
6605,402,2,67,25,2025-01-08
6606,773,53,38,20,2025-07-06
6607,230,64,618,79,2025-06-03
6608,179,43,622,47,2024-09-23
6609,73,35,254,62,2023-10-19
6610,328,59,632,88,2023-11-05
6611,210,7,220,26,2024-05-08
6612,334,70,182,26,2025-05-13
6613,128,74,456,80,2023-02-26
6614,749,67,455,44,2025-02-18
6615,389,76,248,84,2025-05-05
6616,987,78,549,145,2024-03-17
6617,763,14,189,67,2024-06-15
6618,153,52,795,79,2026-01-11
6619,28,77,183,26,2025-12-10
6620,347,75,388,118,2024-04-29
6621,258,54,180,58,2026-03-25
6622,53,66,405,51,2024-05-22
6623,150,40,711,138,2024-03-09
6624,812,30,129,30,2025-06-12
6625,59,48,454,73,2023-07-19
6626,725,79,747,82,2023-08-27
6627,394,30,197,53,2025-05-20
6628,774,41,615,33,2023-07-19
6629,356,51,14,40,2024-07-08
6630,43,78,405,138,2026-03-18
6631,86,29,579,89,2024-05-06
6632,507,63,487,85,2024-05-12
6633,311,67,341,32,2025-08-11
6634,420,38,251,85,2026-04-01
6635,56,72,213,36,2026-03-26
6636,542,64,71,74,2025-05-05
6637,538,80,325,56,2023-11-21
6638,678,7,282,146,2025-06-08
6639,950,79,263,29,2024-10-23
6640,394,56,113,132,2026-04-02
6641,214,63,393,20,2023-10-06
6642,277,49,208,121,2024-07-07
6643,132,16,465,109,2025-05-26
6644,251,36,695,69,2024-04-24
6645,676,72,730,148,2023-06-22
6646,846,44,404,134,2023-04-09
6647,20,1,470,148,2025-04-11
6648,673,72,26,105,2023-07-31
6649,353,71,181,117,2024-09-26
6650,901,79,223,116,2025-06-19
6651,17,80,173,55,2024-05-30
6652,533,17,740,85,2024-03-18
6653,834,38,349,81,2023-08-26
6654,871,78,531,69,2023-10-28
6655,279,31,725,60,2024-06-23
6656,641,78,715,126,2024-10-13
6657,37,30,362,23,2024-12-23
6658,876,50,654,119,2023-08-18
6659,530,3,305,93,2026-03-02
6660,581,64,479,58,2025-10-24
6661,733,66,88,45,2024-03-05
6662,698,21,56,133,2024-12-21
6663,225,74,549,60,2024-08-04
6664,333,32,230,146,2025-03-30
